kecamatan,tahun,metric,value
Rakit,2022,Kambing/Domba Goat/Sheep,290
Rakit,2023,Sapi/Kerbau Cow/Buffalo,190
Rakit,2023,Kambing/Domba Goat/Sheep,276
Rakit,2024,Sapi/Kerbau Cow/Buffalo,86
Rakit,2024,Kambing/Domba Goat/Sheep,114
Punggelan,2018,Sapi/Kerbau Cow/Buffalo,268
Punggelan,2018,Kambing/Domba Goat/Sheep,1184
Punggelan,2020,Sapi/Kerbau Cow/Buffalo,391
Punggelan,2020,Kambing/Domba Goat/Sheep,1386
Punggelan,2021,Sapi/Kerbau Cow/Buffalo,448
Punggelan,2021,Kambing/Domba Goat/Sheep,1454
Punggelan,2022,Sapi/Kerbau Cow/Buffalo,432
Punggelan,2022,Kambing/Domba Goat/Sheep,1467
Punggelan,2023,Sapi/Kerbau Cow/Buffalo,441
Punggelan,2023,Kambing/Domba Goat/Sheep,1396
Punggelan,2024,Sapi/Kerbau Cow/Buffalo,198
Punggelan,2024,Kambing/Domba Goat/Sheep,576
Karangkobar,2018,Sapi/Kerbau Cow/Buffalo,124
Karangkobar,2018,Kambing/Domba Goat/Sheep,1399
Karangkobar,2020,Sapi/Kerbau Cow/Buffalo,118
Karangkobar,2020,Kambing/Domba Goat/Sheep,1247
Karangkobar,2021,Sapi/Kerbau Cow/Buffalo,135
Karangkobar,2021,Kambing/Domba Goat/Sheep,1308
Karangkobar,2022,Sapi/Kerbau Cow/Buffalo,115
Karangkobar,2022,Kambing/Domba Goat/Sheep,1323
Karangkobar,2023,Sapi/Kerbau Cow/Buffalo,117
Karangkobar,2023,Kambing/Domba Goat/Sheep,1259
Karangkobar,2024,Sapi/Kerbau Cow/Buffalo,53
Karangkobar,2024,Kambing/Domba Goat/Sheep,520
Pagentan,2018,Sapi/Kerbau Cow/Buffalo,227
Pagentan,2018,Kambing/Domba Goat/Sheep,924
Pagentan,2020,Sapi/Kerbau Cow/Buffalo,252
Pagentan,2020,Kambing/Domba Goat/Sheep,829
Pagentan,2021,Sapi/Kerbau Cow/Buffalo,289
Pagentan,2021,Kambing/Domba Goat/Sheep,870
Pagentan,2022,Sapi/Kerbau Cow/Buffalo,270
Pagentan,2022,Kambing/Domba Goat/Sheep,883
Pagentan,2023,Sapi/Kerbau Cow/Buffalo,276
Pagentan,2023,Kambing/Domba Goat/Sheep,840
Pagentan,2024,Sapi/Kerbau Cow/Buffalo,124
Pagentan,2024,Kambing/Domba Goat/Sheep,345
Pejawaran,2018,Sapi/Kerbau Cow/Buffalo,385
Pejawaran,2018,Kambing/Domba Goat/Sheep,481
Pejawaran,2020,Sapi/Kerbau Cow/Buffalo,415
Pejawaran,2020,Kambing/Domba Goat/Sheep,643
Pejawaran,2021,Sapi/Kerbau Cow/Buffalo,476
Pejawaran,2021,Kambing/Domba Goat/Sheep,675
Pejawaran,2022,Sapi/Kerbau Cow/Buffalo,458
Pejawaran,2022,Kambing/Domba Goat/Sheep,686
