kecamatan,tahun,metric,value
Wanadadi,2021,Hasil Obyek Perairan Umum Waduk,429426
Wanadadi,2022,Hasil Obyek Perairan Umum Sungai,49649
Wanadadi,2022,Sendiri,0
Wanadadi,2022,Lain daerah,0
Wanadadi,2022,Hasil Obyek Perairan Umum Waduk,304129
Wanadadi,2023,Hasil Obyek Perairan Umum Sungai,60179.32
Wanadadi,2023,Sendiri,0
Wanadadi,2023,Lain daerah,0
Wanadadi,2023,Hasil Obyek Perairan Umum Waduk,173032.2
Wanadadi,2024,Hasil Obyek Perairan Umum Sungai,0
Wanadadi,2024,Sendiri,0
Wanadadi,2024,Lain daerah,0
Wanadadi,2024,Hasil Obyek Perairan Umum Waduk,179270
Rakit,2018,Hasil Obyek Perairan Umum Sungai,48547.02
Rakit,2018,Sendiri,0
Rakit,2018,Lain daerah,0
Rakit,2018,Hasil Obyek Perairan Umum Waduk,0
Rakit,2019,Hasil Obyek Perairan Umum Sungai,53282.9
Rakit,2019,Sendiri,0
Rakit,2019,Lain daerah,0
Rakit,2020,Hasil Obyek Perairan Umum Sungai,59251
Rakit,2020,Sendiri,0
Rakit,2020,Lain daerah,0
Rakit,2020,Hasil Obyek Perairan Umum Waduk,0
Rakit,2021,Hasil Obyek Perairan Umum Sungai,55881
Rakit,2021,Sendiri,0
Rakit,2021,Lain daerah,0
Rakit,2021,Hasil Obyek Perairan Umum Waduk,0
Rakit,2022,Hasil Obyek Perairan Umum Sungai,33625
Rakit,2022,Sendiri,0
Rakit,2022,Lain daerah,0
Rakit,2022,Hasil Obyek Perairan Umum Waduk,0
Rakit,2023,Hasil Obyek Perairan Umum Sungai,40757.21
Rakit,2023,Sendiri,0
Rakit,2023,Lain daerah,0
Rakit,2023,Hasil Obyek Perairan Umum Waduk,0
Rakit,2024,Hasil Obyek Perairan Umum Sungai,33606
Rakit,2024,Sendiri,0
Rakit,2024,Lain daerah,0
Rakit,2024,Hasil Obyek Perairan Umum Waduk,0
Punggelan,2018,Hasil Obyek Perairan Umum Sungai,19035.88
Punggelan,2018,Sendiri,0
Punggelan,2018,Lain daerah,0
Punggelan,2018,Hasil Obyek Perairan Umum Waduk,0
Punggelan,2019,Hasil Obyek Perairan Umum Sungai,20892.9
Punggelan,2019,Sendiri,0
Punggelan,2019,Lain daerah,0
Punggelan,2020,Hasil Obyek Perairan Umum Sungai,23233
