kecamatan,tahun,metric,value
Pagedongan,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Pagedongan,2021,Di pelihara Sendiri,0
Pagedongan,2021,Dijual ke Lain Daerah,0
Pagedongan,2021,Produksi,0
Pagedongan,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Pagedongan,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Pagedongan,2022,Di pelihara Sendiri,0
Pagedongan,2022,Dijual ke Lain Daerah,0
Pagedongan,2022,Produksi,0
Pagedongan,2022,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Pagedongan,2023,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Pagedongan,2023,Di pelihara Sendiri,0
Pagedongan,2023,Dijual ke Lain Daerah,0
Pagedongan,2023,Produksi,0
Pagedongan,2023,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Pagedongan,2024,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Pagedongan,2024,Di pelihara Sendiri,0
Pagedongan,2024,Dijual ke Lain Daerah,0
Pagedongan,2024,Produksi,0
Pagedongan,2024,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Sigaluh,2018,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Sigaluh,2018,Di pelihara Sendiri,0
Sigaluh,2018,Dijual ke Lain Daerah,0
Sigaluh,2018,Produksi,0
Sigaluh,2018,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Sigaluh,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Sigaluh,2020,Di pelihara Sendiri,0
Sigaluh,2020,Dijual ke Lain Daerah,0
Sigaluh,2020,Produksi,0
Sigaluh,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Sigaluh,2020,Dipelihara Sendiri,0
Sigaluh,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Sigaluh,2021,Di pelihara Sendiri,0
Sigaluh,2021,Dijual ke Lain Daerah,0
Sigaluh,2021,Produksi,0
Sigaluh,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Sigaluh,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Sigaluh,2022,Di pelihara Sendiri,0
Sigaluh,2022,Dijual ke Lain Daerah,0
Sigaluh,2022,Produksi,0
Sigaluh,2022,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Sigaluh,2023,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Sigaluh,2023,Di pelihara Sendiri,0
Sigaluh,2023,Dijual ke Lain Daerah,0
Sigaluh,2023,Produksi,0
Sigaluh,2023,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Sigaluh,2024,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Sigaluh,2024,Di pelihara Sendiri,0
Sigaluh,2024,Dijual ke Lain Daerah,0
Sigaluh,2024,Produksi,0
Sigaluh,2024,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Madukara,2018,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Madukara,2018,Di pelihara Sendiri,0
Madukara,2018,Dijual ke Lain Daerah,0
Madukara,2018,Produksi,0
Madukara,2018,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Madukara,2019,Di pelihara Sendiri,0
Madukara,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Madukara,2020,Di pelihara Sendiri,0
Madukara,2020,Dijual ke Lain Daerah,0
Madukara,2020,Produksi,0
Madukara,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Madukara,2020,Dipelihara Sendiri,0
Madukara,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Madukara,2021,Di pelihara Sendiri,0
Madukara,2021,Dijual ke Lain Daerah,0
Madukara,2021,Produksi,0
Madukara,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Madukara,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Madukara,2022,Di pelihara Sendiri,0
Madukara,2022,Dijual ke Lain Daerah,0
Madukara,2022,Produksi,0
