kecamatan,tahun,metric,value
Bawang,2018,Karet (ha) 2018,16.5
Bawang,2018,Kopi Robusta (ha) 2018,50.44
Bawang,2018,Kakao (ha) 2018,132.5
Bawang,2018,Tebu (ha) 2018,3.96
Bawang,2018,Teh (ha) 2018,0
Bawang,2018,Tembakau (ha) 2018,0
Bawang,2019,Kelapa Sawit (ha) 2019,0
Bawang,2019,Kelapa Dalam (ha) 2019,839.02
Bawang,2019,Karet (ha) 2019,16.5
Bawang,2019,Kopi Robusta (ha) 2019,64.44
Bawang,2019,Kakao (ha) 2019,132.5
Bawang,2019,Tebu (ha) 2019,3.3
Bawang,2019,Teh (ha) 2019,0
Bawang,2019,Tembakau (ha) 2019,0
Bawang,2020,Kelapa Dalam (ha) 2020,839.02
Bawang,2020,Karet (ha) 2020,16.5
Bawang,2020,Kopi Robusta (ha) 2020,70.44
Bawang,2020,Kakao (ha) 2020,127.5
Bawang,2020,Tebu (ha) 2020,0
Bawang,2020,Teh (ha) 2020,0
Bawang,2020,Tembakau (ha) 2020,0
Bawang,2021,Kelapa Sawit (ha) 2021,0
Bawang,2021,Kelapa Dalam (ha) 2021,839.02
Bawang,2021,Karet (ha) 2021,16.5
Bawang,2021,Kopi Robusta (ha) 2021,70.44
Bawang,2021,Kakao (ha) 2021,127.5
Bawang,2021,Tebu (ha) 2021,0
Bawang,2021,Teh (ha) 2021,0
Bawang,2021,Tembakau (ha) 2021,0
Bawang,2021,Kopi Arabica (ha) 2021,0
Bawang,2022,Kelapa Sawit (ha) 2022,0
Bawang,2022,Kelapa Dalam (ha) 2022,839.02
Bawang,2022,Karet (ha) 2022,16.5
Bawang,2022,Kopi Robusta (ha) 2022,70.44
Bawang,2022,Kakao (ha) 2022,132.5
Bawang,2022,Tebu (ha) 2022,0
Bawang,2022,Teh (ha) 2022,0
Bawang,2022,Tembakau (ha) 2022,0
Bawang,2022,Kopi Arabica (ha) 2022,0
Bawang,2023,Kelapa Sawit (ha) 2023,0
Bawang,2023,Kelapa Dalam (ha) 2023,803.86
Bawang,2023,Karet (ha) 2023,16.5
Bawang,2023,Kopi Robusta (ha) 2023,70.44
Bawang,2023,Kakao (ha) 2023,130.25
Bawang,2023,Tebu (ha) 2023,0
Bawang,2023,Teh (ha) 2023,0
Bawang,2023,Tembakau (ha) 2023,0
Bawang,2023,Kopi Arabica (ha) 2023,0
Bawang,2024,Kelapa Sawit (ha) 2024,0
Bawang,2024,Kelapa Dalam (ha) 2024,803.86
Bawang,2024,Karet (ha) 2024,16.5
Bawang,2024,Kopi Robusta (ha) 2024,70.44
Bawang,2024,Kakao (ha) 2024,130.25
Bawang,2024,Tebu (ha) 2024,0
Bawang,2024,Teh (ha) 2024,0
Bawang,2024,Tembakau (ha) 2024,0
Bawang,2024,Kopi Arabica (ha) 2024,0
Banjarnegara,2017,Kelapa Sawit (ha) 2017,0
Banjarnegara,2017,Karet (ha) 2017,0
Banjarnegara,2017,Kakao (ha) 2017,3.5
Banjarnegara,2017,Tebu (ha) 2017,0
Banjarnegara,2017,Teh (ha) 2017,0
Banjarnegara,2017,Tembakau (ha) 2017,0
Banjarnegara,2018,Kelapa Sawit (ha) 2018,0
Banjarnegara,2018,Kelapa Dalam (ha) 2018,427.05
Banjarnegara,2018,Karet (ha) 2018,0
Banjarnegara,2018,Kopi Robusta (ha) 2018,121.5
Banjarnegara,2018,Kakao (ha) 2018,3.5
Banjarnegara,2018,Tebu (ha) 2018,0
Banjarnegara,2018,Teh (ha) 2018,0
Banjarnegara,2018,Tembakau (ha) 2018,0
Banjarnegara,2019,Kelapa Sawit (ha) 2019,0
Banjarnegara,2019,Kelapa Dalam (ha) 2019,427.05
Banjarnegara,2019,Karet (ha) 2019,0
Banjarnegara,2019,Kopi Robusta (ha) 2019,135.2
Banjarnegara,2019,Kakao (ha) 2019,10
Banjarnegara,2019,Tebu (ha) 2019,0
Banjarnegara,2019,Teh (ha) 2019,0
Banjarnegara,2019,Tembakau (ha) 2019,0
Banjarnegara,2020,Kelapa Dalam (ha) 2020,427.05
Banjarnegara,2020,Karet (ha) 2020,0
Banjarnegara,2020,Kopi Robusta (ha) 2020,140.91
Banjarnegara,2020,Kakao (ha) 2020,10
Banjarnegara,2020,Tebu (ha) 2020,0
Banjarnegara,2020,Teh (ha) 2020,0
Banjarnegara,2020,Tembakau (ha) 2020,0
Banjarnegara,2021,Kelapa Sawit (ha) 2021,0
Banjarnegara,2021,Kelapa Dalam (ha) 2021,427.05
Banjarnegara,2021,Karet (ha) 2021,0
Banjarnegara,2021,Kopi Robusta (ha) 2021,140.91
Banjarnegara,2021,Kakao (ha) 2021,10
Banjarnegara,2021,Tebu (ha) 2021,0
