kecamatan,tahun,metric,value
Kalibening,2021,Ayam Kampung,28048
Kalibening,2022,Ayam Ras Layer,0
Kalibening,2022,Ayam Kampung,32906.72
Kalibening,2023,Ayam Ras Layer,890270.02
Kalibening,2023,Ayam Kampung,285134.27
Kalibening,2024,Ayam Ras Layer,230.02
Kalibening,2024,Ayam Kampung,5103.09
Pandanarum,2019,Ayam Ras Layer,0
Pandanarum,2019,Ayam Kampung,26139
Pandanarum,2020,Ayam Ras Layer,33672
Pandanarum,2020,Ayam Kampung,119240
Pandanarum,2021,Ayam Ras Layer,0
Pandanarum,2021,Ayam Kampung,31101
Pandanarum,2022,Ayam Ras Layer,0
Pandanarum,2022,Ayam Kampung,44524.95
Pandanarum,2023,Ayam Ras Layer,404496.41
Pandanarum,2023,Ayam Kampung,318430.48
Pandanarum,2024,Ayam Ras Layer,470.24
Pandanarum,2024,Ayam Kampung,3046.28
Jumlah,2019,Ayam Ras Layer,280877
Jumlah,2019,Ayam Kampung,1164959
Jumlah,2020,Ayam Ras Layer,771427
Jumlah,2020,Ayam Kampung,5166001
Jumlah,2021,Ayam Ras Layer,4590530
Jumlah,2021,Ayam Kampung,712542
Jumlah,2022,Ayam Ras Layer,66156.96
Jumlah,2022,Ayam Kampung,695702.38
Jumlah,2023,Ayam Ras Layer,17131384
Jumlah,2023,Ayam Kampung,7289440
Jumlah,2024,Ayam Ras Layer,68141.71
Jumlah,2024,Ayam Kampung,288879
