kecamatan,tahun,metric,value
Banjarmangu,2019,Jahe (Tangkai) 2019,15133
Banjarmangu,2019,Laos (Tangkai) 2019,0
Banjarmangu,2019,Kencur (Tangkai) 2019,0
Banjarmangu,2019,Kunyit (Tangkai) 2019,0
Banjarmangu,2020,Jahe (Tangkai) 2020,0
Banjarmangu,2020,Laos (Tangkai) 2020,2250
Banjarmangu,2020,Kencur (Tangkai) 2020,0
Banjarmangu,2020,Kunyit (Tangkai) 2020,0
Banjarmangu,2021,Jahe (Tangkai) 2021,3000
Banjarmangu,2021,Laos (Tangkai) 2021,4620
Banjarmangu,2021,Kencur (Tangkai) 2021,0
Banjarmangu,2021,Kunyit (Tangkai) 2021,0
Banjarmangu,2022,Jahe (Tangkai) 2022,0
Banjarmangu,2022,Laos (Tangkai) 2022,0
Banjarmangu,2022,Kencur (Tangkai) 2022,0
Banjarmangu,2022,Kunyit (Tangkai) 2022,450
Banjarmangu,2023,Jahe (Tangkai) 2023,0
Banjarmangu,2023,Laos (Tangkai) 2023,0
Banjarmangu,2023,Kencur (Tangkai) 2023,64000
Banjarmangu,2023,Kunyit (Tangkai) 2023,0
Banjarmangu,2024,Jahe (Tangkai) 2024,90
Banjarmangu,2024,Laos (Tangkai) 2024,8450
Banjarmangu,2024,Kencur (Tangkai) 2024,0
Banjarmangu,2024,Kunyit (Tangkai) 2024,4115
Wanadadi,2019,Jahe (Tangkai) 2019,240
Wanadadi,2019,Laos (Tangkai) 2019,0
Wanadadi,2019,Kencur (Tangkai) 2019,170
Wanadadi,2019,Kunyit (Tangkai) 2019,200
Wanadadi,2020,Jahe (Tangkai) 2020,0
Wanadadi,2020,Laos (Tangkai) 2020,0
Wanadadi,2020,Kencur (Tangkai) 2020,196
Wanadadi,2020,Kunyit (Tangkai) 2020,180
Wanadadi,2021,Jahe (Tangkai) 2021,890
Wanadadi,2021,Laos (Tangkai) 2021,0
Wanadadi,2021,Kencur (Tangkai) 2021,0
Wanadadi,2021,Kunyit (Tangkai) 2021,105
Wanadadi,2022,Jahe (Tangkai) 2022,524
Wanadadi,2022,Laos (Tangkai) 2022,0
Wanadadi,2022,Kencur (Tangkai) 2022,0
Wanadadi,2022,Kunyit (Tangkai) 2022,0
Wanadadi,2023,Jahe (Tangkai) 2023,265
Wanadadi,2023,Laos (Tangkai) 2023,376
Wanadadi,2023,Kencur (Tangkai) 2023,0
Wanadadi,2023,Kunyit (Tangkai) 2023,0
Wanadadi,2024,Jahe (Tangkai) 2024,150
Wanadadi,2024,Laos (Tangkai) 2024,565
Wanadadi,2024,Kencur (Tangkai) 2024,0
Wanadadi,2024,Kunyit (Tangkai) 2024,0
Rakit,2019,Jahe (Tangkai) 2019,150
Rakit,2019,Laos (Tangkai) 2019,129
Rakit,2019,Kencur (Tangkai) 2019,136
Rakit,2019,Kunyit (Tangkai) 2019,156
Rakit,2020,Jahe (Tangkai) 2020,0
Rakit,2020,Laos (Tangkai) 2020,20
Rakit,2020,Kencur (Tangkai) 2020,25
Rakit,2020,Kunyit (Tangkai) 2020,102
Rakit,2021,Jahe (Tangkai) 2021,2135
Rakit,2021,Laos (Tangkai) 2021,38
Rakit,2021,Kencur (Tangkai) 2021,0
Rakit,2021,Kunyit (Tangkai) 2021,0
Rakit,2022,Jahe (Tangkai) 2022,7240
Rakit,2022,Laos (Tangkai) 2022,8
Rakit,2022,Kencur (Tangkai) 2022,10
Rakit,2022,Kunyit (Tangkai) 2022,6052
Rakit,2023,Jahe (Tangkai) 2023,560
Rakit,2023,Laos (Tangkai) 2023,0
Rakit,2023,Kencur (Tangkai) 2023,0
Rakit,2023,Kunyit (Tangkai) 2023,0
Rakit,2024,Jahe (Tangkai) 2024,1470
Rakit,2024,Laos (Tangkai) 2024,0
Rakit,2024,Kencur (Tangkai) 2024,0
Rakit,2024,Kunyit (Tangkai) 2024,0
Punggelan,2019,Jahe (Tangkai) 2019,0
Punggelan,2019,Laos (Tangkai) 2019,0
Punggelan,2019,Kencur (Tangkai) 2019,0
Punggelan,2019,Kunyit (Tangkai) 2019,0
Punggelan,2020,Jahe (Tangkai) 2020,2400
Punggelan,2020,Laos (Tangkai) 2020,0
Punggelan,2020,Kencur (Tangkai) 2020,0
Punggelan,2020,Kunyit (Tangkai) 2020,0
Punggelan,2021,Jahe (Tangkai) 2021,9400
Punggelan,2021,Laos (Tangkai) 2021,0
Punggelan,2021,Kencur (Tangkai) 2021,0
Punggelan,2021,Kunyit (Tangkai) 2021,0
Punggelan,2022,Jahe (Tangkai) 2022,500
Punggelan,2022,Laos (Tangkai) 2022,1410
Punggelan,2022,Kencur (Tangkai) 2022,0
Punggelan,2022,Kunyit (Tangkai) 2022,0
Punggelan,2023,Jahe (Tangkai) 2023,0
Punggelan,2023,Laos (Tangkai) 2023,3000
Punggelan,2023,Kencur (Tangkai) 2023,0
Punggelan,2023,Kunyit (Tangkai) 2023,0
Punggelan,2024,Jahe (Tangkai) 2024,96
Punggelan,2024,Laos (Tangkai) 2024,0
Punggelan,2024,Kencur (Tangkai) 2024,75
Punggelan,2024,Kunyit (Tangkai) 2024,65
Karangkobar,2019,Jahe (Tangkai) 2019,1860
Karangkobar,2019,Laos (Tangkai) 2019,0
Karangkobar,2019,Kencur (Tangkai) 2019,0
Karangkobar,2019,Kunyit (Tangkai) 2019,3390
Karangkobar,2020,Laos (Tangkai) 2020,0
Karangkobar,2020,Kencur (Tangkai) 2020,0
Karangkobar,2020,Kunyit (Tangkai) 2020,330
Karangkobar,2021,Jahe (Tangkai) 2021,1425
Karangkobar,2021,Laos (Tangkai) 2021,0
Karangkobar,2021,Kencur (Tangkai) 2021,0
Karangkobar,2021,Kunyit (Tangkai) 2021,435
Karangkobar,2022,Jahe (Tangkai) 2022,500
Karangkobar,2022,Laos (Tangkai) 2022,100
Karangkobar,2022,Kencur (Tangkai) 2022,0
Karangkobar,2022,Kunyit (Tangkai) 2022,208
Karangkobar,2023,Jahe (Tangkai) 2023,2200
Karangkobar,2023,Laos (Tangkai) 2023,0
Karangkobar,2023,Kencur (Tangkai) 2023,0
Karangkobar,2023,Kunyit (Tangkai) 2023,2804
Karangkobar,2024,Jahe (Tangkai) 2024,2450
Karangkobar,2024,Laos (Tangkai) 2024,0
Karangkobar,2024,Kencur (Tangkai) 2024,0
Karangkobar,2024,Kunyit (Tangkai) 2024,2010
Pagentan,2019,Jahe (Tangkai) 2019,67200
Pagentan,2019,Laos (Tangkai) 2019,0
Pagentan,2019,Kencur (Tangkai) 2019,0
Pagentan,2019,Kunyit (Tangkai) 2019,0
Pagentan,2020,Laos (Tangkai) 2020,0
Pagentan,2020,Kencur (Tangkai) 2020,0
Pagentan,2020,Kunyit (Tangkai) 2020,900
Pagentan,2021,Jahe (Tangkai) 2021,212100
Pagentan,2021,Laos (Tangkai) 2021,0
Pagentan,2021,Kencur (Tangkai) 2021,7860
Pagentan,2021,Kunyit (Tangkai) 2021,38420
Pagentan,2022,Jahe (Tangkai) 2022,461300
Pagentan,2022,Laos (Tangkai) 2022,0
Pagentan,2022,Kencur (Tangkai) 2022,5108
Pagentan,2022,Kunyit (Tangkai) 2022,19028
Pagentan,2023,Jahe (Tangkai) 2023,39720
Pagentan,2023,Laos (Tangkai) 2023,0
Pagentan,2023,Kencur (Tangkai) 2023,2650
Pagentan,2023,Kunyit (Tangkai) 2023,6953
Pagentan,2024,Jahe (Tangkai) 2024,117600
Pagentan,2024,Laos (Tangkai) 2024,0
Pagentan,2024,Kencur (Tangkai) 2024,35135
Pagentan,2024,Kunyit (Tangkai) 2024,42400
Pejawaran,2019,Jahe (Tangkai) 2019,17604
Pejawaran,2019,Laos (Tangkai) 2019,8600
Pejawaran,2019,Kencur (Tangkai) 2019,0
Pejawaran,2019,Kunyit (Tangkai) 2019,10000
Pejawaran,2020,Jahe (Tangkai) 2020,14350
Pejawaran,2020,Laos (Tangkai) 2020,8360
Pejawaran,2020,Kencur (Tangkai) 2020,0
Pejawaran,2020,Kunyit (Tangkai) 2020,10200
Pejawaran,2021,Jahe (Tangkai) 2021,15090
Pejawaran,2021,Laos (Tangkai) 2021,6560
Pejawaran,2021,Kencur (Tangkai) 2021,0
Pejawaran,2021,Kunyit (Tangkai) 2021,6750
Pejawaran,2022,Jahe (Tangkai) 2022,21200
Pejawaran,2022,Laos (Tangkai) 2022,4800
Pejawaran,2022,Kencur (Tangkai) 2022,0
Pejawaran,2022,Kunyit (Tangkai) 2022,5100
Pejawaran,2023,Jahe (Tangkai) 2023,12080
Pejawaran,2023,Laos (Tangkai) 2023,3290
Pejawaran,2023,Kencur (Tangkai) 2023,0
Pejawaran,2023,Kunyit (Tangkai) 2023,5000
Pejawaran,2024,Jahe (Tangkai) 2024,6560
Pejawaran,2024,Laos (Tangkai) 2024,1540
Pejawaran,2024,Kencur (Tangkai) 2024,0
Pejawaran,2024,Kunyit (Tangkai) 2024,3330
Batur,2019,Jahe (Tangkai) 2019,0
Batur,2019,Laos (Tangkai) 2019,0
Batur,2019,Kencur (Tangkai) 2019,0
Batur,2019,Kunyit (Tangkai) 2019,0
Batur,2020,Jahe (Tangkai) 2020,0
Batur,2020,Laos (Tangkai) 2020,0
Batur,2020,Kencur (Tangkai) 2020,0
Batur,2020,Kunyit (Tangkai) 2020,0
Batur,2021,Jahe (Tangkai) 2021,0
Batur,2021,Laos (Tangkai) 2021,0
Batur,2021,Kencur (Tangkai) 2021,0
Batur,2021,Kunyit (Tangkai) 2021,0
Batur,2022,Jahe (Tangkai) 2022,0
Batur,2022,Laos (Tangkai) 2022,0
Batur,2022,Kencur (Tangkai) 2022,0
Batur,2022,Kunyit (Tangkai) 2022,0
Batur,2023,Jahe (Tangkai) 2023,0
Batur,2023,Laos (Tangkai) 2023,0
Batur,2023,Kencur (Tangkai) 2023,0
Batur,2023,Kunyit (Tangkai) 2023,0
Batur,2024,Jahe (Tangkai) 2024,0
Batur,2024,Laos (Tangkai) 2024,0
Batur,2024,Kencur (Tangkai) 2024,0
Batur,2024,Kunyit (Tangkai) 2024,0
Wanayasa,2019,Jahe (Tangkai) 2019,0
Wanayasa,2019,Laos (Tangkai) 2019,0
Wanayasa,2019,Kencur (Tangkai) 2019,0
Wanayasa,2019,Kunyit (Tangkai) 2019,0
Wanayasa,2020,Jahe (Tangkai) 2020,0
Wanayasa,2020,Laos (Tangkai) 2020,0
Wanayasa,2020,Kencur (Tangkai) 2020,0
Wanayasa,2020,Kunyit (Tangkai) 2020,0
Wanayasa,2021,Jahe (Tangkai) 2021,5070
Wanayasa,2021,Laos (Tangkai) 2021,4190
Wanayasa,2021,Kencur (Tangkai) 2021,0
Wanayasa,2021,Kunyit (Tangkai) 2021,3210
Wanayasa,2022,Jahe (Tangkai) 2022,1875
Wanayasa,2022,Laos (Tangkai) 2022,0
Wanayasa,2022,Kencur (Tangkai) 2022,0
Wanayasa,2022,Kunyit (Tangkai) 2022,550
Wanayasa,2023,Jahe (Tangkai) 2023,0
Wanayasa,2023,Laos (Tangkai) 2023,0
Wanayasa,2023,Kencur (Tangkai) 2023,0
Wanayasa,2023,Kunyit (Tangkai) 2023,0
Wanayasa,2024,Jahe (Tangkai) 2024,125
Wanayasa,2024,Laos (Tangkai) 2024,0
Wanayasa,2024,Kencur (Tangkai) 2024,0
Wanayasa,2024,Kunyit (Tangkai) 2024,75
Kalibening,2019,Jahe (Tangkai) 2019,1400
Kalibening,2019,Laos (Tangkai) 2019,900
Kalibening,2019,Kencur (Tangkai) 2019,1200
Kalibening,2019,Kunyit (Tangkai) 2019,3200
Kalibening,2020,Jahe (Tangkai) 2020,0
Kalibening,2020,Laos (Tangkai) 2020,1200
Kalibening,2020,Kencur (Tangkai) 2020,450
Kalibening,2020,Kunyit (Tangkai) 2020,3600
Kalibening,2021,Jahe (Tangkai) 2021,2600
Kalibening,2021,Laos (Tangkai) 2021,2400
Kalibening,2021,Kencur (Tangkai) 2021,2700
Kalibening,2021,Kunyit (Tangkai) 2021,3200
Kalibening,2022,Jahe (Tangkai) 2022,2400
Kalibening,2022,Laos (Tangkai) 2022,2200
Kalibening,2022,Kencur (Tangkai) 2022,3600
Kalibening,2022,Kunyit (Tangkai) 2022,3852
Kalibening,2023,Jahe (Tangkai) 2023,350
Kalibening,2023,Laos (Tangkai) 2023,1200
Kalibening,2023,Kencur (Tangkai) 2023,600
Kalibening,2023,Kunyit (Tangkai) 2023,1200
Kalibening,2024,Jahe (Tangkai) 2024,680
Kalibening,2024,Laos (Tangkai) 2024,1100
Kalibening,2024,Kencur (Tangkai) 2024,300
Kalibening,2024,Kunyit (Tangkai) 2024,1200
Pandanarum,2019,Jahe (Tangkai) 2019,0
Pandanarum,2019,Laos (Tangkai) 2019,0
Pandanarum,2019,Kencur (Tangkai) 2019,0
Pandanarum,2019,Kunyit (Tangkai) 2019,0
Pandanarum,2020,Jahe (Tangkai) 2020,0
Pandanarum,2020,Laos (Tangkai) 2020,0
Pandanarum,2020,Kencur (Tangkai) 2020,0
Pandanarum,2020,Kunyit (Tangkai) 2020,0
Pandanarum,2021,Jahe (Tangkai) 2021,0
Pandanarum,2021,Laos (Tangkai) 2021,0
Pandanarum,2021,Kencur (Tangkai) 2021,0
Pandanarum,2021,Kunyit (Tangkai) 2021,0
Pandanarum,2022,Jahe (Tangkai) 2022,0
Pandanarum,2022,Laos (Tangkai) 2022,0
Pandanarum,2022,Kencur (Tangkai) 2022,0
Pandanarum,2022,Kunyit (Tangkai) 2022,0
Pandanarum,2023,Jahe (Tangkai) 2023,0
Pandanarum,2023,Laos (Tangkai) 2023,0
Pandanarum,2023,Kencur (Tangkai) 2023,0
Pandanarum,2023,Kunyit (Tangkai) 2023,0
Pandanarum,2024,Jahe (Tangkai) 2024,0
Pandanarum,2024,Laos (Tangkai) 2024,0
Pandanarum,2024,Kencur (Tangkai) 2024,0
Pandanarum,2024,Kunyit (Tangkai) 2024,0
