kecamatan,tahun,metric,value
Bawang,2020,Pisang (ton) 2020,123
Bawang,2020,Pepaya (ton) 2020,102.2
Bawang,2020,Salak (ton) 2020,9.9
Bawang,2020,Jeruk Siam (ton) 2020,8.4
Bawang,2021,Mangga (ton) 2021,1.6
Bawang,2021,Durian (ton) 2021,0.8
Bawang,2021,Jeruk Besar (ton) 2021,0
Bawang,2021,Pisang (ton) 2021,514.2
Bawang,2021,Pepaya (ton) 2021,147.1
Bawang,2021,Salak (ton) 2021,34.3
Bawang,2021,Jeruk Siam (ton) 2021,0
Bawang,2022,Mangga (ton) 2022,0
Bawang,2022,Durian (ton) 2022,0.7
Bawang,2022,Jeruk Besar (ton) 2022,0
Bawang,2022,Pisang (ton) 2022,435.5
Bawang,2022,Pepaya (ton) 2022,8.9
Bawang,2022,Salak (ton) 2022,2.5
Bawang,2022,Jeruk Siam (ton) 2022,0
Bawang,2023,Mangga (ton) 2023,0
Bawang,2023,Durian (ton) 2023,32.4
Bawang,2023,Pisang (ton) 2023,24.57
Bawang,2023,Pepaya (ton) 2023,15
Bawang,2023,Salak (ton) 2023,35.02
Bawang,2023,Jeruk Siam (ton) 2023,0
Bawang,2024,Mangga (ton) 2024,0
Bawang,2024,Durian (ton) 2024,0
Bawang,2024,Jeruk Besar (ton) 2024,0
Bawang,2024,Pisang (ton) 2024,0
Bawang,2024,Pepaya (ton) 2024,0
Bawang,2024,Salak (ton) 2024,0
Bawang,2024,Jeruk Siam (ton) 2024,0
Banjarnegara,2017,Mangga (ton) 2017,0
Banjarnegara,2017,Durian (ton) 2017,0.4
Banjarnegara,2017,Pisang (ton) 2017,0
Banjarnegara,2017,Pepaya (ton) 2017,4.4
Banjarnegara,2017,Salak (ton) 2017,13020.4
Banjarnegara,2018,Mangga (ton) 2018,4
Banjarnegara,2018,Durian (ton) 2018,73.2
Banjarnegara,2018,Jeruk Besar (ton) 2018,0
Banjarnegara,2018,Pisang (ton) 2018,70.9
Banjarnegara,2018,Pepaya (ton) 2018,9.5
Banjarnegara,2018,Salak (ton) 2018,3184
Banjarnegara,2018,Jeruk Siam (ton) 2018,0
Banjarnegara,2019,Mangga (ton) 2019,0
Banjarnegara,2019,Durian (ton) 2019,52.8
Banjarnegara,2019,Jeruk Besar (ton) 2019,0
Banjarnegara,2019,Pisang (ton) 2019,18.4
Banjarnegara,2019,Pepaya (ton) 2019,36.5
Banjarnegara,2019,Salak (ton) 2019,892.2
Banjarnegara,2019,Jeruk Siam (ton) 2019,0
Banjarnegara,2020,Mangga (ton) 2020,11.9
Banjarnegara,2020,Durian (ton) 2020,28
Banjarnegara,2020,Jeruk Besar (ton) 2020,0
Banjarnegara,2020,Pisang (ton) 2020,48.3
Banjarnegara,2020,Pepaya (ton) 2020,23.1
Banjarnegara,2020,Salak (ton) 2020,2880.5
Banjarnegara,2020,Jeruk Siam (ton) 2020,0
Banjarnegara,2021,Mangga (ton) 2021,2
Banjarnegara,2021,Durian (ton) 2021,19
Banjarnegara,2021,Jeruk Besar (ton) 2021,0
Banjarnegara,2021,Pisang (ton) 2021,46.5
Banjarnegara,2021,Pepaya (ton) 2021,13.9
Banjarnegara,2021,Salak (ton) 2021,8620
Banjarnegara,2021,Jeruk Siam (ton) 2021,0
Banjarnegara,2022,Mangga (ton) 2022,0
Banjarnegara,2022,Durian (ton) 2022,21.8
Banjarnegara,2022,Jeruk Besar (ton) 2022,0
Banjarnegara,2022,Pisang (ton) 2022,173.6
Banjarnegara,2022,Pepaya (ton) 2022,8
Banjarnegara,2022,Salak (ton) 2022,5798.3
Banjarnegara,2022,Jeruk Siam (ton) 2022,5.9
Banjarnegara,2023,Mangga (ton) 2023,0
Banjarnegara,2023,Durian (ton) 2023,54.75
Banjarnegara,2023,Pisang (ton) 2023,42.4
Banjarnegara,2023,Pepaya (ton) 2023,7.92
Banjarnegara,2023,Salak (ton) 2023,2133.5
Banjarnegara,2023,Jeruk Siam (ton) 2023,1.9
Banjarnegara,2024,Mangga (ton) 2024,0
Banjarnegara,2024,Durian (ton) 2024,60
Banjarnegara,2024,Jeruk Besar (ton) 2024,0
Banjarnegara,2024,Pisang (ton) 2024,68.5
Banjarnegara,2024,Pepaya (ton) 2024,5.2
Banjarnegara,2024,Salak (ton) 2024,2494.68
Banjarnegara,2024,Jeruk Siam (ton) 2024,4
Pagedongan,2017,Mangga (ton) 2017,0
Pagedongan,2017,Durian (ton) 2017,0
Pagedongan,2017,Pisang (ton) 2017,109
Pagedongan,2017,Pepaya (ton) 2017,11.6
Pagedongan,2017,Salak (ton) 2017,4859
Pagedongan,2018,Mangga (ton) 2018,14.1
Pagedongan,2018,Durian (ton) 2018,0
Pagedongan,2018,Jeruk Besar (ton) 2018,0
Pagedongan,2018,Pisang (ton) 2018,516.9
Pagedongan,2018,Pepaya (ton) 2018,99.4
Pagedongan,2018,Salak (ton) 2018,4248.9
Pagedongan,2018,Jeruk Siam (ton) 2018,0
Pagedongan,2019,Mangga (ton) 2019,0
Pagedongan,2019,Durian (ton) 2019,1512
Pagedongan,2019,Jeruk Besar (ton) 2019,0
Pagedongan,2019,Pisang (ton) 2019,3048.8
Pagedongan,2019,Pepaya (ton) 2019,307.2
Pagedongan,2019,Salak (ton) 2019,972.3
Pagedongan,2019,Jeruk Siam (ton) 2019,0
Pagedongan,2020,Mangga (ton) 2020,383.6
Pagedongan,2020,Durian (ton) 2020,0
Pagedongan,2020,Jeruk Besar (ton) 2020,0
Pagedongan,2020,Pisang (ton) 2020,6265.5
Pagedongan,2020,Pepaya (ton) 2020,256.7
Pagedongan,2020,Salak (ton) 2020,3557.9
Pagedongan,2020,Jeruk Siam (ton) 2020,0
Pagedongan,2021,Mangga (ton) 2021,0
Pagedongan,2021,Durian (ton) 2021,33.3
Pagedongan,2021,Jeruk Besar (ton) 2021,0
Pagedongan,2021,Pisang (ton) 2021,4671.2
Pagedongan,2021,Pepaya (ton) 2021,112.5
Pagedongan,2021,Salak (ton) 2021,214.3
Pagedongan,2021,Jeruk Siam (ton) 2021,0
Pagedongan,2022,Mangga (ton) 2022,0
Pagedongan,2022,Durian (ton) 2022,0
Pagedongan,2022,Jeruk Besar (ton) 2022,0
Pagedongan,2022,Pisang (ton) 2022,1626.6
Pagedongan,2022,Pepaya (ton) 2022,0
Pagedongan,2022,Salak (ton) 2022,0
Pagedongan,2022,Jeruk Siam (ton) 2022,0
Pagedongan,2023,Mangga (ton) 2023,0
Pagedongan,2023,Durian (ton) 2023,48.5
Pagedongan,2023,Pisang (ton) 2023,0
Pagedongan,2023,Pepaya (ton) 2023,0
Pagedongan,2023,Salak (ton) 2023,0
Pagedongan,2023,Jeruk Siam (ton) 2023,0
Pagedongan,2024,Mangga (ton) 2024,12.5
Pagedongan,2024,Durian (ton) 2024,11.73
