kecamatan,tahun,metric,value
Punggelan,2021,Sapi,542
Punggelan,2021,Kerbau,0
Punggelan,2021,Babi,0
Punggelan,2021,Kambing,686
Punggelan,2021,Domba,26
Punggelan,2023,Sapi,545
Punggelan,2023,Kerbau,0
Punggelan,2023,Babi,0
Punggelan,2023,Kambing,662
Punggelan,2023,Domba,1
Punggelan,2024,Sapi,598
Punggelan,2024,Kerbau,0
Punggelan,2024,Babi,0
Punggelan,2024,Kambing,755
Punggelan,2024,Domba,68
Karangkobar,2018,Sapi,123
Karangkobar,2018,Kerbau,0
Karangkobar,2018,Babi,0
Karangkobar,2018,Kambing,247
Karangkobar,2018,Domba,102
Karangkobar,2020,Sapi,118
Karangkobar,2020,Kerbau,0
Karangkobar,2020,Babi,0
Karangkobar,2020,Kambing,978
Karangkobar,2020,Domba,270
Karangkobar,2021,Sapi,154
Karangkobar,2021,Kerbau,0
Karangkobar,2021,Babi,0
Karangkobar,2021,Kambing,234
Karangkobar,2021,Domba,63
Karangkobar,2023,Sapi,163
Karangkobar,2023,Kerbau,0
Karangkobar,2023,Babi,0
Karangkobar,2023,Kambing,166
Karangkobar,2023,Domba,68
Karangkobar,2024,Sapi,165
Karangkobar,2024,Kerbau,0
Karangkobar,2024,Babi,0
Karangkobar,2024,Kambing,225
Karangkobar,2024,Domba,193
Pagentan,2018,Sapi,226
Pagentan,2018,Kerbau,0
Pagentan,2018,Babi,0
Pagentan,2018,Kambing,165
Pagentan,2018,Domba,3
Pagentan,2020,Sapi,252
Pagentan,2020,Kerbau,0
Pagentan,2020,Babi,0
Pagentan,2020,Kambing,775
Pagentan,2020,Domba,54
Pagentan,2021,Sapi,297
Pagentan,2021,Kerbau,0
Pagentan,2021,Babi,0
Pagentan,2021,Kambing,168
Pagentan,2021,Domba,13
Pagentan,2023,Sapi,317
Pagentan,2023,Kerbau,0
Pagentan,2023,Babi,0
Pagentan,2023,Kambing,103
Pagentan,2023,Domba,8
Pagentan,2024,Sapi,254
Pagentan,2024,Kerbau,0
Pagentan,2024,Babi,0
Pagentan,2024,Kambing,139
Pagentan,2024,Domba,48
Pejawaran,2018,Sapi,385
Pejawaran,2018,Kerbau,0
Pejawaran,2018,Babi,0
Pejawaran,2018,Kambing,34
Pejawaran,2018,Domba,88
Pejawaran,2020,Sapi,415
Pejawaran,2020,Kerbau,0
Pejawaran,2020,Babi,0
Pejawaran,2020,Kambing,311
Pejawaran,2020,Domba,332
Pejawaran,2021,Sapi,471
Pejawaran,2021,Kerbau,0
Pejawaran,2021,Babi,0
Pejawaran,2021,Kambing,52
Pejawaran,2021,Domba,94
Pejawaran,2023,Sapi,471
Pejawaran,2023,Kerbau,0
Pejawaran,2023,Babi,0
Pejawaran,2023,Kambing,19
Pejawaran,2023,Domba,112
Pejawaran,2024,Sapi,449
Pejawaran,2024,Kerbau,0
Pejawaran,2024,Babi,0
Pejawaran,2024,Kambing,150
Pejawaran,2024,Domba,197
Batur,2018,Sapi,408
Batur,2018,Kerbau,0
Batur,2018,Babi,0
Batur,2018,Kambing,0
Batur,2018,Domba,463
Batur,2020,Sapi,449
Batur,2020,Kerbau,0
Batur,2020,Babi,0
Batur,2020,Kambing,0
Batur,2020,Domba,511
Batur,2021,Sapi,498
Batur,2021,Kerbau,0
Batur,2021,Babi,0
Batur,2021,Kambing,0
Batur,2021,Domba,425
Batur,2023,Sapi,500
Batur,2023,Kerbau,0
Batur,2023,Babi,0
Batur,2023,Kambing,0
Batur,2023,Domba,537
Batur,2024,Sapi,502
Batur,2024,Kerbau,0
Batur,2024,Babi,0
Batur,2024,Kambing,0
Batur,2024,Domba,663
Wanayasa,2018,Sapi,243
Wanayasa,2018,Kerbau,0
Wanayasa,2018,Babi,0
Wanayasa,2018,Kambing,159
Wanayasa,2018,Domba,232
Wanayasa,2020,Sapi,302
Wanayasa,2020,Kerbau,0
Wanayasa,2020,Babi,0
Wanayasa,2020,Kambing,527
Wanayasa,2020,Domba,403
Wanayasa,2021,Sapi,331
Wanayasa,2021,Kerbau,0
Wanayasa,2021,Babi,0
Wanayasa,2021,Kambing,260
Wanayasa,2021,Domba,212
Wanayasa,2023,Sapi,346
Wanayasa,2023,Kerbau,0
Wanayasa,2023,Babi,0
Wanayasa,2023,Kambing,166
Wanayasa,2023,Domba,240
Wanayasa,2024,Sapi,363
Wanayasa,2024,Kerbau,0
Wanayasa,2024,Babi,0
Wanayasa,2024,Kambing,261
Wanayasa,2024,Domba,299
Kalibening,2018,Sapi,243
Kalibening,2018,Kerbau,0
Kalibening,2018,Babi,0
Kalibening,2018,Kambing,308
Kalibening,2018,Domba,377
Kalibening,2020,Sapi,219
Kalibening,2020,Kerbau,0
Kalibening,2020,Babi,0
Kalibening,2020,Kambing,308
Kalibening,2020,Domba,574
Kalibening,2021,Sapi,235
Kalibening,2021,Kerbau,0
Kalibening,2021,Babi,0
Kalibening,2021,Kambing,471
Kalibening,2021,Domba,0
Kalibening,2023,Sapi,343
Kalibening,2023,Kerbau,0
Kalibening,2023,Babi,0
Kalibening,2023,Kambing,250
Kalibening,2023,Domba,263
Kalibening,2024,Sapi,332
Kalibening,2024,Kerbau,0
Kalibening,2024,Babi,0
Kalibening,2024,Kambing,240
Kalibening,2024,Domba,507
Pandanarum,2018,Sapi,128
Pandanarum,2018,Kerbau,0
Pandanarum,2018,Babi,0
Pandanarum,2018,Kambing,394
Pandanarum,2018,Domba,4
Pandanarum,2020,Sapi,166
Pandanarum,2020,Kerbau,0
Pandanarum,2020,Babi,0
Pandanarum,2020,Kambing,687
Pandanarum,2020,Domba,0
Pandanarum,2021,Sapi,193
Pandanarum,2021,Kerbau,0
Pandanarum,2021,Babi,0
Pandanarum,2021,Kambing,294
Pandanarum,2021,Domba,0
Pandanarum,2023,Sapi,242
Pandanarum,2023,Kerbau,0
Pandanarum,2023,Babi,0
Pandanarum,2023,Kambing,223
Pandanarum,2023,Domba,1
Pandanarum,2024,Sapi,232
Pandanarum,2024,Kerbau,0
Pandanarum,2024,Babi,0
Pandanarum,2024,Kambing,309
Pandanarum,2024,Domba,73
Jumlah,2018,Sapi,4321
Jumlah,2018,Kerbau,0
Jumlah,2018,Babi,0
Jumlah,2018,Kambing,4476
Jumlah,2018,Domba,1765
Jumlah,2020,Sapi,4864
Jumlah,2020,Kerbau,0
Jumlah,2020,Babi,0
Jumlah,2020,Kambing,10121
Jumlah,2020,Domba,2664
Jumlah,2021,Sapi,5805
Jumlah,2021,Kerbau,0
Jumlah,2021,Babi,0
Jumlah,2021,Kambing,5117
Jumlah,2021,Domba,1170
Jumlah,2022,Sapi,0
Jumlah,2022,Kerbau,0
Jumlah,2022,Babi,0
Jumlah,2022,Kambing,0
Jumlah,2022,Domba,0
Jumlah,2023,Sapi,5823
Jumlah,2023,Kerbau,0
Jumlah,2023,Babi,0
Jumlah,2023,Kambing,3983
Jumlah,2023,Domba,1584
Jumlah,2024,Sapi,5929
Jumlah,2024,Kerbau,0
Jumlah,2024,Babi,0
Jumlah,2024,Kambing,6699
Jumlah,2024,Domba,3148
