kecamatan,tahun,metric,value
Banjarmangu,2021,Soka (tangkai) 2021,0
Banjarmangu,2022,Agloenema (tangkai) 2022,0
Banjarmangu,2022,Krisan (tangkai) 2022,0
Banjarmangu,2022,Mawar (tangkai) 2022,0
Banjarmangu,2022,Soka (tangkai) 2022,0
Banjarmangu,2023,Agloenema (tangkai) 2023,0
Banjarmangu,2023,Krisan (tangkai) 2023,0
Banjarmangu,2023,Mawar (tangkai) 2023,0
Banjarmangu,2023,Soka (tangkai) 2023,0
Banjarmangu,2024,Agloenema (tangkai) 2024,0
Banjarmangu,2024,Krisan (tangkai) 2024,0
Banjarmangu,2024,Mawar (tangkai) 2024,0
Banjarmangu,2024,Soka (tangkai) 2024,0
Wanadadi,2019,Agloenema (tangkai) 2019,0
Wanadadi,2019,Krisan (tangkai) 2019,0
Wanadadi,2019,Mawar (tangkai) 2019,0
Wanadadi,2019,Soka (tangkai) 2019,0
Wanadadi,2020,Agloenema (tangkai) 2020,0
Wanadadi,2020,Krisan (tangkai) 2020,0
Wanadadi,2020,Mawar (tangkai) 2020,0
Wanadadi,2020,Soka (tangkai) 2020,0
Wanadadi,2021,Agloenema (tangkai) 2021,180
Wanadadi,2021,Krisan (tangkai) 2021,0
Wanadadi,2021,Mawar (tangkai) 2021,0
Wanadadi,2021,Soka (tangkai) 2021,80
Wanadadi,2022,Agloenema (tangkai) 2022,98
Wanadadi,2022,Krisan (tangkai) 2022,0
Wanadadi,2022,Mawar (tangkai) 2022,0
Wanadadi,2022,Soka (tangkai) 2022,0
Wanadadi,2023,Agloenema (tangkai) 2023,69
Wanadadi,2023,Krisan (tangkai) 2023,0
Wanadadi,2023,Mawar (tangkai) 2023,0
Wanadadi,2023,Soka (tangkai) 2023,0
Wanadadi,2024,Agloenema (tangkai) 2024,47
Wanadadi,2024,Krisan (tangkai) 2024,0
Wanadadi,2024,Mawar (tangkai) 2024,0
Wanadadi,2024,Soka (tangkai) 2024,0
Rakit,2019,Agloenema (tangkai) 2019,0
Rakit,2019,Krisan (tangkai) 2019,0
Rakit,2019,Mawar (tangkai) 2019,0
Rakit,2019,Soka (tangkai) 2019,0
Rakit,2020,Agloenema (tangkai) 2020,0
Rakit,2020,Krisan (tangkai) 2020,0
Rakit,2020,Mawar (tangkai) 2020,0
Rakit,2020,Soka (tangkai) 2020,0
Rakit,2021,Agloenema (tangkai) 2021,0
Rakit,2021,Krisan (tangkai) 2021,0
Rakit,2021,Mawar (tangkai) 2021,0
Rakit,2021,Soka (tangkai) 2021,0
Rakit,2022,Agloenema (tangkai) 2022,0
Rakit,2022,Krisan (tangkai) 2022,0
Rakit,2022,Mawar (tangkai) 2022,0
Rakit,2022,Soka (tangkai) 2022,0
Rakit,2023,Agloenema (tangkai) 2023,0
Rakit,2023,Krisan (tangkai) 2023,0
Rakit,2023,Mawar (tangkai) 2023,0
Rakit,2023,Soka (tangkai) 2023,0
Rakit,2024,Agloenema (tangkai) 2024,0
Rakit,2024,Krisan (tangkai) 2024,0
Rakit,2024,Mawar (tangkai) 2024,0
Rakit,2024,Soka (tangkai) 2024,0
Punggelan,2019,Agloenema (tangkai) 2019,0
Punggelan,2019,Krisan (tangkai) 2019,0
Punggelan,2019,Mawar (tangkai) 2019,0
Punggelan,2019,Soka (tangkai) 2019,0
Punggelan,2020,Agloenema (tangkai) 2020,0
Punggelan,2020,Krisan (tangkai) 2020,0
Punggelan,2020,Mawar (tangkai) 2020,0
Punggelan,2020,Soka (tangkai) 2020,0
Punggelan,2021,Agloenema (tangkai) 2021,0
Punggelan,2021,Krisan (tangkai) 2021,0
Punggelan,2021,Mawar (tangkai) 2021,0
Punggelan,2021,Soka (tangkai) 2021,0
Punggelan,2022,Agloenema (tangkai) 2022,0
Punggelan,2022,Krisan (tangkai) 2022,0
Punggelan,2022,Mawar (tangkai) 2022,0
Punggelan,2022,Soka (tangkai) 2022,0
Punggelan,2023,Agloenema (tangkai) 2023,0
Punggelan,2023,Krisan (tangkai) 2023,0
Punggelan,2023,Mawar (tangkai) 2023,0
Punggelan,2023,Soka (tangkai) 2023,0
Punggelan,2024,Agloenema (tangkai) 2024,0
Punggelan,2024,Krisan (tangkai) 2024,0
Punggelan,2024,Mawar (tangkai) 2024,0
Punggelan,2024,Soka (tangkai) 2024,0
Karangkobar,2019,Agloenema (tangkai) 2019,0
Karangkobar,2019,Krisan (tangkai) 2019,0
Karangkobar,2019,Mawar (tangkai) 2019,0
Karangkobar,2019,Soka (tangkai) 2019,0
Karangkobar,2020,Agloenema (tangkai) 2020,0
Karangkobar,2020,Krisan (tangkai) 2020,0
Karangkobar,2020,Mawar (tangkai) 2020,0
Karangkobar,2020,Soka (tangkai) 2020,0
Karangkobar,2021,Agloenema (tangkai) 2021,0
Karangkobar,2021,Krisan (tangkai) 2021,0
Karangkobar,2021,Mawar (tangkai) 2021,0
Karangkobar,2021,Soka (tangkai) 2021,0
Karangkobar,2022,Agloenema (tangkai) 2022,0
Karangkobar,2022,Krisan (tangkai) 2022,0
Karangkobar,2022,Mawar (tangkai) 2022,0
Karangkobar,2022,Soka (tangkai) 2022,0
Karangkobar,2023,Agloenema (tangkai) 2023,0
Karangkobar,2023,Krisan (tangkai) 2023,0
Karangkobar,2023,Mawar (tangkai) 2023,0
Karangkobar,2023,Soka (tangkai) 2023,0
Karangkobar,2024,Agloenema (tangkai) 2024,0
Karangkobar,2024,Krisan (tangkai) 2024,0
Karangkobar,2024,Mawar (tangkai) 2024,0
Karangkobar,2024,Soka (tangkai) 2024,0
Pagentan,2019,Agloenema (tangkai) 2019,0
Pagentan,2019,Krisan (tangkai) 2019,0
Pagentan,2019,Mawar (tangkai) 2019,0
Pagentan,2019,Soka (tangkai) 2019,0
Pagentan,2020,Agloenema (tangkai) 2020,0
Pagentan,2020,Krisan (tangkai) 2020,0
Pagentan,2020,Mawar (tangkai) 2020,0
Pagentan,2020,Soka (tangkai) 2020,0
Pagentan,2021,Agloenema (tangkai) 2021,0
Pagentan,2021,Krisan (tangkai) 2021,0
Pagentan,2021,Mawar (tangkai) 2021,0
Pagentan,2021,Soka (tangkai) 2021,0
Pagentan,2022,Agloenema (tangkai) 2022,0
Pagentan,2022,Krisan (tangkai) 2022,0
Pagentan,2022,Mawar (tangkai) 2022,0
Pagentan,2022,Soka (tangkai) 2022,0
Pagentan,2023,Agloenema (tangkai) 2023,0
Pagentan,2023,Krisan (tangkai) 2023,0
Pagentan,2023,Mawar (tangkai) 2023,0
Pagentan,2023,Soka (tangkai) 2023,0
Pagentan,2024,Agloenema (tangkai) 2024,0
Pagentan,2024,Krisan (tangkai) 2024,0
Pagentan,2024,Mawar (tangkai) 2024,0
Pagentan,2024,Soka (tangkai) 2024,0
Pejawaran,2019,Agloenema (tangkai) 2019,0
Pejawaran,2019,Krisan (tangkai) 2019,0
Pejawaran,2019,Mawar (tangkai) 2019,0
Pejawaran,2019,Soka (tangkai) 2019,0
Pejawaran,2020,Agloenema (tangkai) 2020,0
Pejawaran,2020,Krisan (tangkai) 2020,0
Pejawaran,2020,Mawar (tangkai) 2020,0
Pejawaran,2020,Soka (tangkai) 2020,0
Pejawaran,2021,Agloenema (tangkai) 2021,0
Pejawaran,2021,Krisan (tangkai) 2021,0
Pejawaran,2021,Mawar (tangkai) 2021,0
Pejawaran,2021,Soka (tangkai) 2021,0
Pejawaran,2022,Agloenema (tangkai) 2022,0
Pejawaran,2022,Krisan (tangkai) 2022,0
Pejawaran,2022,Mawar (tangkai) 2022,0
Pejawaran,2022,Soka (tangkai) 2022,0
Pejawaran,2023,Agloenema (tangkai) 2023,0
Pejawaran,2023,Krisan (tangkai) 2023,0
Pejawaran,2023,Mawar (tangkai) 2023,0
Pejawaran,2023,Soka (tangkai) 2023,0
Pejawaran,2024,Agloenema (tangkai) 2024,0
Pejawaran,2024,Krisan (tangkai) 2024,0
Pejawaran,2024,Mawar (tangkai) 2024,0
Pejawaran,2024,Soka (tangkai) 2024,0
Batur,2019,Agloenema (tangkai) 2019,0
Batur,2019,Krisan (tangkai) 2019,0
Batur,2019,Mawar (tangkai) 2019,0
Batur,2019,Soka (tangkai) 2019,0
Batur,2020,Agloenema (tangkai) 2020,0
Batur,2020,Krisan (tangkai) 2020,0
Batur,2020,Mawar (tangkai) 2020,0
Batur,2020,Soka (tangkai) 2020,0
Batur,2021,Agloenema (tangkai) 2021,0
Batur,2021,Krisan (tangkai) 2021,0
Batur,2021,Mawar (tangkai) 2021,0
Batur,2021,Soka (tangkai) 2021,0
Batur,2022,Agloenema (tangkai) 2022,0
Batur,2022,Krisan (tangkai) 2022,0
Batur,2022,Mawar (tangkai) 2022,0
Batur,2022,Soka (tangkai) 2022,0
Batur,2023,Agloenema (tangkai) 2023,0
Batur,2023,Krisan (tangkai) 2023,0
Batur,2023,Mawar (tangkai) 2023,0
Batur,2023,Soka (tangkai) 2023,0
Batur,2024,Agloenema (tangkai) 2024,0
Batur,2024,Krisan (tangkai) 2024,0
Batur,2024,Mawar (tangkai) 2024,0
Batur,2024,Soka (tangkai) 2024,0
Wanayasa,2019,Agloenema (tangkai) 2019,0
Wanayasa,2019,Krisan (tangkai) 2019,0
Wanayasa,2019,Mawar (tangkai) 2019,0
Wanayasa,2019,Soka (tangkai) 2019,0
Wanayasa,2020,Agloenema (tangkai) 2020,0
Wanayasa,2020,Krisan (tangkai) 2020,0
Wanayasa,2020,Mawar (tangkai) 2020,0
Wanayasa,2020,Soka (tangkai) 2020,0
Wanayasa,2021,Agloenema (tangkai) 2021,0
Wanayasa,2021,Krisan (tangkai) 2021,0
Wanayasa,2021,Mawar (tangkai) 2021,0
Wanayasa,2021,Soka (tangkai) 2021,0
Wanayasa,2022,Agloenema (tangkai) 2022,0
Wanayasa,2022,Krisan (tangkai) 2022,0
Wanayasa,2022,Mawar (tangkai) 2022,0
Wanayasa,2022,Soka (tangkai) 2022,0
Wanayasa,2023,Agloenema (tangkai) 2023,0
Wanayasa,2023,Krisan (tangkai) 2023,0
Wanayasa,2023,Mawar (tangkai) 2023,0
Wanayasa,2023,Soka (tangkai) 2023,0
Wanayasa,2024,Agloenema (tangkai) 2024,0
Wanayasa,2024,Krisan (tangkai) 2024,0
Wanayasa,2024,Mawar (tangkai) 2024,0
Wanayasa,2024,Soka (tangkai) 2024,0
Kalibening,2019,Agloenema (tangkai) 2019,0
Kalibening,2019,Krisan (tangkai) 2019,0
Kalibening,2019,Mawar (tangkai) 2019,0
Kalibening,2019,Soka (tangkai) 2019,0
Kalibening,2020,Agloenema (tangkai) 2020,0
Kalibening,2020,Krisan (tangkai) 2020,0
Kalibening,2020,Mawar (tangkai) 2020,0
Kalibening,2020,Soka (tangkai) 2020,0
Kalibening,2021,Agloenema (tangkai) 2021,0
Kalibening,2021,Krisan (tangkai) 2021,0
Kalibening,2021,Mawar (tangkai) 2021,0
Kalibening,2021,Soka (tangkai) 2021,0
