kecamatan,tahun,metric,value
Rakit,2021,Sapi,796
Rakit,2021,Kerbau,7
Rakit,2021,Kuda,0
Rakit,2022,Sapi Perah,0
Rakit,2022,Sapi,716
Rakit,2022,Kerbau,7
Rakit,2022,Kuda,0
Rakit,2023,Sapi Perah,0
Rakit,2023,Sapi,551
Rakit,2023,Kerbau,4
Rakit,2023,Kuda,0
Rakit,2024,Sapi Perah,2
Rakit,2024,Sapi,357
Rakit,2024,Kerbau,0
Rakit,2024,Kuda,0
Punggelan,2018,Sapi Perah,0
Punggelan,2018,Sapi,1102
Punggelan,2018,Kerbau,72
Punggelan,2018,Kuda,0
Punggelan,2019,Sapi,1139
Punggelan,2019,Kerbau,73
Punggelan,2020,Sapi Perah,0
Punggelan,2020,Sapi,1321
Punggelan,2020,Kerbau,73
Punggelan,2020,Kuda,0
Punggelan,2021,Sapi Perah,0
Punggelan,2021,Sapi,1407
Punggelan,2021,Kerbau,73
Punggelan,2021,Kuda,0
Punggelan,2022,Sapi Perah,0
Punggelan,2022,Sapi,1266
Punggelan,2022,Kerbau,73
Punggelan,2022,Kuda,0
Punggelan,2023,Sapi Perah,0
Punggelan,2023,Sapi,974
Punggelan,2023,Kerbau,44
Punggelan,2023,Kuda,0
Punggelan,2024,Sapi Perah,0
Punggelan,2024,Sapi,1084
Punggelan,2024,Kerbau,12
Punggelan,2024,Kuda,0
Karangkobar,2018,Sapi Perah,16
Karangkobar,2018,Sapi,3167
Karangkobar,2018,Kerbau,45
Karangkobar,2018,Kuda,0
Karangkobar,2019,Sapi Perah,16
Karangkobar,2019,Sapi,3167
Karangkobar,2019,Kerbau,45
Karangkobar,2020,Sapi Perah,16
Karangkobar,2020,Sapi,3674
Karangkobar,2020,Kerbau,45
Karangkobar,2020,Kuda,0
Karangkobar,2021,Sapi Perah,16
Karangkobar,2021,Sapi,3914
Karangkobar,2021,Kerbau,45
Karangkobar,2021,Kuda,0
Karangkobar,2022,Sapi Perah,10
Karangkobar,2022,Sapi,3520
Karangkobar,2022,Kerbau,45
Karangkobar,2022,Kuda,0
Karangkobar,2023,Sapi Perah,9
Karangkobar,2023,Sapi,2709
Karangkobar,2023,Kerbau,27
Karangkobar,2023,Kuda,0
Karangkobar,2024,Sapi Perah,0
Karangkobar,2024,Sapi,696
Karangkobar,2024,Kerbau,4
Karangkobar,2024,Kuda,0
Pagentan,2018,Sapi Perah,0
Pagentan,2018,Sapi,2816
Pagentan,2018,Kerbau,0
Pagentan,2018,Kuda,0
Pagentan,2019,Sapi,2824
Pagentan,2020,Sapi Perah,0
Pagentan,2020,Sapi,3260
Pagentan,2020,Kerbau,0
Pagentan,2020,Kuda,0
Pagentan,2021,Sapi Perah,0
Pagentan,2021,Sapi,3473
Pagentan,2021,Kerbau,0
Pagentan,2021,Kuda,0
Pagentan,2022,Sapi Perah,0
Pagentan,2022,Sapi,3120
Pagentan,2022,Kerbau,0
Pagentan,2022,Kuda,0
Pagentan,2023,Sapi Perah,0
Pagentan,2023,Sapi,2401
Pagentan,2023,Kerbau,0
Pagentan,2023,Kuda,0
Pagentan,2024,Sapi Perah,0
Pagentan,2024,Sapi,1420
Pagentan,2024,Kerbau,0
Pagentan,2024,Kuda,0
Pejawaran,2018,Sapi Perah,111
Pejawaran,2018,Sapi,1275
Pejawaran,2018,Kerbau,0
Pejawaran,2018,Kuda,0
Pejawaran,2019,Sapi Perah,307
Pejawaran,2019,Sapi,962
Pejawaran,2020,Sapi Perah,307
Pejawaran,2020,Sapi,1116
Pejawaran,2020,Kerbau,0
Pejawaran,2020,Kuda,0
Pejawaran,2021,Sapi Perah,313
Pejawaran,2021,Sapi,1189
Pejawaran,2021,Kerbau,0
Pejawaran,2021,Kuda,0
Pejawaran,2022,Sapi Perah,262
Pejawaran,2022,Sapi,1060
Pejawaran,2022,Kerbau,0
Pejawaran,2022,Kuda,0
Pejawaran,2023,Sapi Perah,234
Pejawaran,2023,Sapi,816
Pejawaran,2023,Kerbau,0
Pejawaran,2023,Kuda,0
