Kecamatan,Kelompok,Komoditas,Tahun,Nilai,Satuan
Pejawaran,tanaman_hias,Soka,2024,0,tangkai
Pejawaran,biofarmaka,Jahe,2024,6560,tangkai
Pejawaran,biofarmaka,Laos,2024,1540,tangkai
Pejawaran,biofarmaka,Kencur,2024,0,tangkai
Pejawaran,biofarmaka,Kunyit,2024,3330,tangkai
Punggelan,sayuran,Bawang Merah,2017,0,ton
Punggelan,sayuran,Cabai Besar,2017,0,ton
Punggelan,sayuran,Kentang,2017,0,ton
Punggelan,sayuran,Kubis,2017,0,ton
Punggelan,sayuran,Petsai,2017,0,ton
Punggelan,sayuran,Tomat,2017,0,ton
Punggelan,sayuran,Bawang Putih,2017,0,ton
Punggelan,sayuran,Cabai Rawit,2017,0,ton
Punggelan,buah_tahunan,Mangga,2017,0.1,ton
Punggelan,buah_tahunan,Durian,2017,94.2,ton
Punggelan,buah_tahunan,Pisang,2017,859.5,ton
Punggelan,buah_tahunan,Pepaya,2017,78.7,ton
Punggelan,buah_tahunan,Salak,2017,1043.2,ton
Punggelan,sayuran,Bawang Merah,2018,0,ton
Punggelan,sayuran,Cabai Besar,2018,0,ton
Punggelan,sayuran,Kentang,2018,0,ton
Punggelan,sayuran,Kubis,2018,0,ton
Punggelan,sayuran,Petsai,2018,0,ton
Punggelan,sayuran,Tomat,2018,0,ton
Punggelan,sayuran,Bawang Putih,2018,0,ton
Punggelan,sayuran,Cabai Rawit,2018,0,ton
Punggelan,buah_tahunan,Mangga,2018,2,ton
Punggelan,buah_tahunan,Durian,2018,300,ton
Punggelan,buah_tahunan,Jeruk Besar,2018,0,ton
Punggelan,buah_tahunan,Pisang,2018,1768,ton
Punggelan,buah_tahunan,Pepaya,2018,132.6,ton
Punggelan,buah_tahunan,Salak,2018,627,ton
Punggelan,buah_tahunan,Jeruk Siam,2018,0,ton
Punggelan,sayuran,Bawang Merah,2019,0,ton
Punggelan,sayuran,Cabai Besar,2019,0,ton
Punggelan,sayuran,Kentang,2019,0,ton
Punggelan,sayuran,Kubis,2019,0,ton
Punggelan,sayuran,Petsai,2019,0,ton
Punggelan,sayuran,Tomat,2019,0,ton
Punggelan,sayuran,Bawang Putih,2019,0,ton
Punggelan,sayuran,Cabai Rawit,2019,0,ton
Punggelan,buah_tahunan,Mangga,2019,10,ton
Punggelan,buah_tahunan,Durian,2019,464.7,ton
Punggelan,buah_tahunan,Jeruk Besar,2019,0,ton
Punggelan,buah_tahunan,Pisang,2019,608,ton
Punggelan,buah_tahunan,Pepaya,2019,41.8,ton
Punggelan,buah_tahunan,Salak,2019,133.5,ton
Punggelan,buah_tahunan,Jeruk Siam,2019,0,ton
Punggelan,tanaman_hias,Agloenema,2019,0,tangkai
Punggelan,tanaman_hias,Krisan,2019,0,tangkai
Punggelan,tanaman_hias,Mawar,2019,0,tangkai
Punggelan,tanaman_hias,Soka,2019,0,tangkai
Punggelan,biofarmaka,Jahe,2019,0,tangkai
Punggelan,biofarmaka,Laos,2019,0,tangkai
Punggelan,biofarmaka,Kencur,2019,0,tangkai
Punggelan,biofarmaka,Kunyit,2019,0,tangkai
Punggelan,sayuran,Bawang Merah,2020,0,ton
Punggelan,sayuran,Cabai Besar,2020,0,ton
Punggelan,sayuran,Kentang,2020,0,ton
Punggelan,sayuran,Kubis,2020,0,ton
Punggelan,sayuran,Petsai,2020,0,ton
Punggelan,sayuran,Tomat,2020,0,ton
Punggelan,sayuran,Bawang Putih,2020,0,ton
Punggelan,sayuran,Cabai Rawit,2020,0,ton
Punggelan,buah_tahunan,Mangga,2020,10,ton
Punggelan,buah_tahunan,Durian,2020,230.4,ton
Punggelan,buah_tahunan,Jeruk Besar,2020,0,ton
Punggelan,buah_tahunan,Pisang,2020,530,ton
Punggelan,buah_tahunan,Pepaya,2020,46.4,ton
Punggelan,buah_tahunan,Salak,2020,240,ton
Punggelan,buah_tahunan,Jeruk Siam,2020,0,ton
Punggelan,tanaman_hias,Agloenema,2020,0,tangkai
Punggelan,tanaman_hias,Krisan,2020,0,tangkai
Punggelan,tanaman_hias,Mawar,2020,0,tangkai
Punggelan,tanaman_hias,Soka,2020,0,tangkai
Punggelan,biofarmaka,Jahe,2020,2400,tangkai
Punggelan,biofarmaka,Laos,2020,0,tangkai
Punggelan,biofarmaka,Kencur,2020,0,tangkai
Punggelan,biofarmaka,Kunyit,2020,0,tangkai
Punggelan,sayuran,Bawang Merah,2021,0,ton
Punggelan,sayuran,Cabai Besar,2021,1.4,ton
Punggelan,sayuran,Kentang,2021,0,ton
Punggelan,sayuran,Kubis,2021,0,ton
Punggelan,sayuran,Petsai,2021,0,ton
Punggelan,sayuran,Tomat,2021,0,ton
Punggelan,sayuran,Bawang Putih,2021,0,ton
Punggelan,sayuran,Cabai Rawit,2021,2.2,ton
Punggelan,buah_tahunan,Mangga,2021,2.3,ton
Punggelan,buah_tahunan,Durian,2021,13,ton
Punggelan,buah_tahunan,Jeruk Besar,2021,0,ton
Punggelan,buah_tahunan,Pisang,2021,3342,ton
Punggelan,buah_tahunan,Pepaya,2021,61.8,ton
Punggelan,buah_tahunan,Salak,2021,1450,ton
Punggelan,buah_tahunan,Jeruk Siam,2021,0,ton
Punggelan,tanaman_hias,Agloenema,2021,0,tangkai
Punggelan,tanaman_hias,Krisan,2021,0,tangkai
Punggelan,tanaman_hias,Mawar,2021,0,tangkai
Punggelan,tanaman_hias,Soka,2021,0,tangkai
Punggelan,biofarmaka,Jahe,2021,9400,tangkai
Punggelan,biofarmaka,Laos,2021,0,tangkai
Punggelan,biofarmaka,Kencur,2021,0,tangkai
Punggelan,biofarmaka,Kunyit,2021,0,tangkai
Punggelan,sayuran,Bawang Merah,2022,0,ton
Punggelan,sayuran,Cabai Besar,2022,0,ton
Punggelan,sayuran,Kentang,2022,0,ton
Punggelan,sayuran,Kubis,2022,0,ton
Punggelan,sayuran,Petsai,2022,0,ton
Punggelan,sayuran,Tomat,2022,0,ton
Punggelan,sayuran,Bawang Putih,2022,0,ton
Punggelan,sayuran,Cabai Rawit,2022,5.9,ton
Punggelan,buah_tahunan,Mangga,2022,0,ton
Punggelan,buah_tahunan,Durian,2022,5476.1,ton
Punggelan,buah_tahunan,Jeruk Besar,2022,0,ton
Punggelan,buah_tahunan,Pisang,2022,681.2,ton
Punggelan,buah_tahunan,Pepaya,2022,12.9,ton
Punggelan,buah_tahunan,Salak,2022,328,ton
Punggelan,buah_tahunan,Jeruk Siam,2022,0,ton
Punggelan,tanaman_hias,Agloenema,2022,0,tangkai
Punggelan,tanaman_hias,Krisan,2022,0,tangkai
Punggelan,tanaman_hias,Mawar,2022,0,tangkai
Punggelan,tanaman_hias,Soka,2022,0,tangkai
Punggelan,biofarmaka,Jahe,2022,500,tangkai
Punggelan,biofarmaka,Laos,2022,1410,tangkai
Punggelan,biofarmaka,Kencur,2022,0,tangkai
Punggelan,biofarmaka,Kunyit,2022,0,tangkai
Punggelan,sayuran,Bawang Merah,2023,0,ton
Punggelan,sayuran,Cabai Besar,2023,0,ton
Punggelan,sayuran,Kentang,2023,0,ton
Punggelan,sayuran,Kubis,2023,0,ton
Punggelan,sayuran,Petsai,2023,0,ton
Punggelan,sayuran,Tomat,2023,0,ton
Punggelan,sayuran,Bawang Putih,2023,0,ton
Punggelan,sayuran,Cabai Rawit,2023,5.2,ton
Punggelan,buah_tahunan,Mangga,2023,1320,ton
Punggelan,buah_tahunan,Durian,2023,288325,ton
Punggelan,buah_tahunan,Pisang,2023,11700,ton
Punggelan,buah_tahunan,Pepaya,2023,162,ton
Punggelan,buah_tahunan,Salak,2023,1552,ton
Punggelan,buah_tahunan,Jeruk Siam,2023,0,ton
Punggelan,tanaman_hias,Agloenema,2023,0,tangkai
Punggelan,tanaman_hias,Krisan,2023,0,tangkai
Punggelan,tanaman_hias,Mawar,2023,0,tangkai
Punggelan,tanaman_hias,Soka,2023,0,tangkai
Punggelan,biofarmaka,Jahe,2023,0,tangkai
Punggelan,biofarmaka,Laos,2023,3000,tangkai
Punggelan,biofarmaka,Kencur,2023,0,tangkai
Punggelan,biofarmaka,Kunyit,2023,0,tangkai
Punggelan,sayuran,Bawang Merah,2024,0,ton
Punggelan,sayuran,Cabai Besar,2024,0,ton
Punggelan,sayuran,Kentang,2024,0,ton
Punggelan,sayuran,Kubis,2024,0,ton
Punggelan,sayuran,Petsai,2024,0,ton
Punggelan,sayuran,Tomat,2024,90,ton
Punggelan,sayuran,Bawang Putih,2024,0,ton
Punggelan,sayuran,Cabai Rawit,2024,46,ton
Punggelan,buah_tahunan,Mangga,2024,158.8,ton
Punggelan,buah_tahunan,Durian,2024,980,ton
Punggelan,buah_tahunan,Jeruk Besar,2024,0,ton
Punggelan,buah_tahunan,Pisang,2024,940,ton
Punggelan,buah_tahunan,Pepaya,2024,19.5,ton
Punggelan,buah_tahunan,Salak,2024,97.2,ton
Punggelan,buah_tahunan,Jeruk Siam,2024,0,ton
Punggelan,tanaman_hias,Agloenema,2024,0,tangkai
Punggelan,tanaman_hias,Krisan,2024,0,tangkai
Punggelan,tanaman_hias,Mawar,2024,0,tangkai
Punggelan,tanaman_hias,Soka,2024,0,tangkai
Punggelan,biofarmaka,Jahe,2024,96,tangkai
Punggelan,biofarmaka,Laos,2024,0,tangkai
Punggelan,biofarmaka,Kencur,2024,75,tangkai
Punggelan,biofarmaka,Kunyit,2024,65,tangkai
Purwanegara,sayuran,Bawang Merah,2017,0,ton
Purwanegara,sayuran,Cabai Besar,2017,0,ton
Purwanegara,sayuran,Kentang,2017,0,ton
Purwanegara,sayuran,Kubis,2017,0,ton
Purwanegara,sayuran,Petsai,2017,0,ton
Purwanegara,sayuran,Tomat,2017,121.4,ton
Purwanegara,sayuran,Bawang Putih,2017,0,ton
Purwanegara,sayuran,Cabai Rawit,2017,0,ton
Purwanegara,buah_tahunan,Mangga,2017,1243.9,ton
Purwanegara,buah_tahunan,Durian,2017,1967.1,ton
Purwanegara,buah_tahunan,Pisang,2017,1115,ton
Purwanegara,buah_tahunan,Pepaya,2017,54.8,ton
Purwanegara,buah_tahunan,Salak,2017,0,ton
Purwanegara,sayuran,Bawang Merah,2018,0,ton
Purwanegara,sayuran,Cabai Besar,2018,6596,ton
Purwanegara,sayuran,Kentang,2018,0,ton
Purwanegara,sayuran,Kubis,2018,0,ton
Purwanegara,sayuran,Petsai,2018,0,ton
Purwanegara,sayuran,Tomat,2018,34.1,ton
Purwanegara,sayuran,Bawang Putih,2018,0,ton
Purwanegara,sayuran,Cabai Rawit,2018,22,ton
Purwanegara,buah_tahunan,Mangga,2018,380.9,ton
Purwanegara,buah_tahunan,Durian,2018,1500.9,ton
Purwanegara,buah_tahunan,Jeruk Besar,2018,99.1,ton
Purwanegara,buah_tahunan,Pisang,2018,1215.6,ton
Purwanegara,buah_tahunan,Pepaya,2018,338.9,ton
Purwanegara,buah_tahunan,Salak,2018,0,ton
Purwanegara,buah_tahunan,Jeruk Siam,2018,0,ton
Purwanegara,sayuran,Bawang Merah,2019,30.6,ton
Purwanegara,sayuran,Cabai Besar,2019,10295.1,ton
Purwanegara,sayuran,Kentang,2019,0,ton
Purwanegara,sayuran,Kubis,2019,0,ton
Purwanegara,sayuran,Petsai,2019,0,ton
Purwanegara,sayuran,Tomat,2019,804,ton
Purwanegara,sayuran,Bawang Putih,2019,0,ton
Purwanegara,sayuran,Cabai Rawit,2019,680.2,ton
Purwanegara,buah_tahunan,Mangga,2019,413.1,ton
Purwanegara,buah_tahunan,Durian,2019,968.8,ton
Purwanegara,buah_tahunan,Jeruk Besar,2019,72.5,ton
Purwanegara,buah_tahunan,Pisang,2019,548.7,ton
Purwanegara,buah_tahunan,Pepaya,2019,996.9,ton
Purwanegara,buah_tahunan,Salak,2019,0,ton
Purwanegara,buah_tahunan,Jeruk Siam,2019,0,ton
Purwanegara,tanaman_hias,Agloenema,2019,0,tangkai
Purwanegara,tanaman_hias,Krisan,2019,0,tangkai
Purwanegara,tanaman_hias,Mawar,2019,0,tangkai
Purwanegara,tanaman_hias,Soka,2019,0,tangkai
Purwanegara,biofarmaka,Jahe,2019,16654,tangkai
Purwanegara,biofarmaka,Laos,2019,3487,tangkai
Purwanegara,biofarmaka,Kencur,2019,4257,tangkai
Purwanegara,biofarmaka,Kunyit,2019,2625,tangkai
Purwanegara,sayuran,Bawang Merah,2020,7.7,ton
Purwanegara,sayuran,Cabai Besar,2020,9152.5,ton
Purwanegara,sayuran,Kentang,2020,0,ton
Purwanegara,sayuran,Kubis,2020,0,ton
Purwanegara,sayuran,Petsai,2020,0,ton
Purwanegara,sayuran,Tomat,2020,1110.7,ton
Purwanegara,sayuran,Bawang Putih,2020,0,ton
Purwanegara,sayuran,Cabai Rawit,2020,355.4,ton
Purwanegara,buah_tahunan,Mangga,2020,238,ton
Purwanegara,buah_tahunan,Durian,2020,9.1,ton
Purwanegara,buah_tahunan,Jeruk Besar,2020,90.5,ton
Purwanegara,buah_tahunan,Pisang,2020,1018.8,ton
Purwanegara,buah_tahunan,Pepaya,2020,1571.5,ton
Purwanegara,buah_tahunan,Salak,2020,0,ton
Purwanegara,buah_tahunan,Jeruk Siam,2020,0,ton
Purwanegara,tanaman_hias,Agloenema,2020,0,tangkai
Purwanegara,tanaman_hias,Krisan,2020,0,tangkai
Purwanegara,tanaman_hias,Mawar,2020,0,tangkai
Purwanegara,tanaman_hias,Soka,2020,0,tangkai
Purwanegara,biofarmaka,Jahe,2020,0,tangkai
Purwanegara,biofarmaka,Laos,2020,2250,tangkai
Purwanegara,biofarmaka,Kencur,2020,3920,tangkai
Purwanegara,biofarmaka,Kunyit,2020,1800,tangkai
Purwanegara,sayuran,Bawang Merah,2021,45,ton
Purwanegara,sayuran,Cabai Besar,2021,4764.9,ton
Purwanegara,sayuran,Kentang,2021,0,ton
Purwanegara,sayuran,Kubis,2021,0,ton
Purwanegara,sayuran,Petsai,2021,0,ton
Purwanegara,sayuran,Tomat,2021,533.8,ton
Purwanegara,sayuran,Bawang Putih,2021,0,ton
Purwanegara,sayuran,Cabai Rawit,2021,189.1,ton
Purwanegara,buah_tahunan,Mangga,2021,695.7,ton
Purwanegara,buah_tahunan,Durian,2021,2309.6,ton
Purwanegara,buah_tahunan,Jeruk Besar,2021,35.3,ton
Purwanegara,buah_tahunan,Pisang,2021,876.3,ton
Purwanegara,buah_tahunan,Pepaya,2021,2354.8,ton
Purwanegara,buah_tahunan,Salak,2021,0,ton
Purwanegara,buah_tahunan,Jeruk Siam,2021,0,ton
Purwanegara,tanaman_hias,Agloenema,2021,0,tangkai
Purwanegara,tanaman_hias,Krisan,2021,0,tangkai
Purwanegara,tanaman_hias,Mawar,2021,0,tangkai
Purwanegara,tanaman_hias,Soka,2021,0,tangkai
Purwanegara,biofarmaka,Jahe,2021,74980,tangkai
Purwanegara,biofarmaka,Laos,2021,32172,tangkai
Purwanegara,biofarmaka,Kencur,2021,14980,tangkai
Purwanegara,biofarmaka,Kunyit,2021,16416,tangkai
Purwanegara,sayuran,Bawang Merah,2022,30,ton
Purwanegara,sayuran,Cabai Besar,2022,15663.7,ton
Purwanegara,sayuran,Kentang,2022,0,ton
Purwanegara,sayuran,Kubis,2022,0,ton
Purwanegara,sayuran,Petsai,2022,0,ton
Purwanegara,sayuran,Tomat,2022,750.9,ton
Purwanegara,sayuran,Bawang Putih,2022,0,ton
Purwanegara,sayuran,Cabai Rawit,2022,600.4,ton
Purwanegara,buah_tahunan,Mangga,2022,2460.4,ton
Purwanegara,buah_tahunan,Durian,2022,4622.2,ton
Purwanegara,buah_tahunan,Jeruk Besar,2022,78.9,ton
Purwanegara,buah_tahunan,Pisang,2022,3902.1,ton
Purwanegara,buah_tahunan,Pepaya,2022,1705.7,ton
Purwanegara,buah_tahunan,Salak,2022,0,ton
Purwanegara,buah_tahunan,Jeruk Siam,2022,0,ton
Purwanegara,tanaman_hias,Agloenema,2022,0,tangkai
Purwanegara,tanaman_hias,Krisan,2022,0,tangkai
Purwanegara,tanaman_hias,Mawar,2022,0,tangkai
Purwanegara,tanaman_hias,Soka,2022,0,tangkai
Purwanegara,biofarmaka,Jahe,2022,0,tangkai
Purwanegara,biofarmaka,Laos,2022,0,tangkai
Purwanegara,biofarmaka,Kencur,2022,0,tangkai
Purwanegara,biofarmaka,Kunyit,2022,0,tangkai
Purwanegara,sayuran,Bawang Merah,2023,52.11,ton
Purwanegara,sayuran,Cabai Besar,2023,13009,ton
Purwanegara,sayuran,Kentang,2023,0,ton
Purwanegara,sayuran,Kubis,2023,0,ton
Purwanegara,sayuran,Petsai,2023,0,ton
Purwanegara,sayuran,Tomat,2023,631.6,ton
Purwanegara,sayuran,Bawang Putih,2023,0,ton
Purwanegara,sayuran,Cabai Rawit,2023,870,ton
Purwanegara,buah_tahunan,Mangga,2023,159,ton
Purwanegara,buah_tahunan,Durian,2023,412.86,ton
Purwanegara,buah_tahunan,Jeruk Besar,2023,25.12,ton
Purwanegara,buah_tahunan,Pisang,2023,56.19,ton
Purwanegara,buah_tahunan,Pepaya,2023,3290.27,ton
Purwanegara,buah_tahunan,Salak,2023,0,ton
Purwanegara,buah_tahunan,Jeruk Siam,2023,0,ton
Purwanegara,tanaman_hias,Agloenema,2023,0,tangkai
Purwanegara,tanaman_hias,Krisan,2023,0,tangkai
Purwanegara,tanaman_hias,Mawar,2023,0,tangkai
Purwanegara,tanaman_hias,Soka,2023,0,tangkai
Purwanegara,biofarmaka,Jahe,2023,0,tangkai
Purwanegara,biofarmaka,Laos,2023,0,tangkai
Purwanegara,biofarmaka,Kencur,2023,0,tangkai
Purwanegara,biofarmaka,Kunyit,2023,0,tangkai
Purwanegara,sayuran,Bawang Merah,2024,0.33,ton
Purwanegara,sayuran,Cabai Besar,2024,1424.69,ton
Purwanegara,sayuran,Kentang,2024,0,ton
Purwanegara,sayuran,Kubis,2024,0,ton
Purwanegara,sayuran,Petsai,2024,0,ton
Purwanegara,sayuran,Tomat,2024,161.4,ton
Purwanegara,sayuran,Bawang Putih,2024,0,ton
Purwanegara,sayuran,Cabai Rawit,2024,2894.9,ton
Purwanegara,buah_tahunan,Mangga,2024,0,ton
Purwanegara,buah_tahunan,Durian,2024,1013.3,ton
Purwanegara,buah_tahunan,Jeruk Besar,2024,347.2,ton
Purwanegara,buah_tahunan,Pisang,2024,905,ton
Purwanegara,buah_tahunan,Pepaya,2024,9112.01,ton
Purwanegara,buah_tahunan,Salak,2024,0,ton
Purwanegara,buah_tahunan,Jeruk Siam,2024,0,ton
Purwanegara,tanaman_hias,Agloenema,2024,0,tangkai
Purwanegara,tanaman_hias,Krisan,2024,0,tangkai
Purwanegara,tanaman_hias,Mawar,2024,0,tangkai
Purwanegara,tanaman_hias,Soka,2024,0,tangkai
Purwanegara,biofarmaka,Jahe,2024,875,tangkai
Purwanegara,biofarmaka,Laos,2024,0,tangkai
Purwanegara,biofarmaka,Kencur,2024,1350,tangkai
Purwanegara,biofarmaka,Kunyit,2024,0,tangkai
Purwareja Klampok,sayuran,Bawang Merah,2017,0,ton
Purwareja Klampok,sayuran,Cabai Besar,2017,0,ton
Purwareja Klampok,sayuran,Kentang,2017,0,ton
Purwareja Klampok,sayuran,Kubis,2017,0,ton
Purwareja Klampok,sayuran,Petsai,2017,0,ton
Purwareja Klampok,sayuran,Tomat,2017,0,ton
Purwareja Klampok,sayuran,Bawang Putih,2017,0,ton
Purwareja Klampok,sayuran,Cabai Rawit,2017,0,ton
Purwareja Klampok,buah_tahunan,Mangga,2017,45.6,ton
Purwareja Klampok,buah_tahunan,Durian,2017,25,ton
Purwareja Klampok,buah_tahunan,Pisang,2017,943.2,ton
Purwareja Klampok,buah_tahunan,Pepaya,2017,46,ton
Purwareja Klampok,buah_tahunan,Salak,2017,0,ton
Purwareja Klampok,sayuran,Bawang Merah,2018,0,ton
Purwareja Klampok,sayuran,Cabai Besar,2018,0,ton
Purwareja Klampok,sayuran,Kentang,2018,0,ton
Purwareja Klampok,sayuran,Kubis,2018,0,ton
Purwareja Klampok,sayuran,Petsai,2018,0,ton
Purwareja Klampok,sayuran,Tomat,2018,0,ton
Purwareja Klampok,sayuran,Bawang Putih,2018,0,ton
Purwareja Klampok,sayuran,Cabai Rawit,2018,0,ton
Purwareja Klampok,buah_tahunan,Mangga,2018,48.9,ton
Purwareja Klampok,buah_tahunan,Durian,2018,51.5,ton
Purwareja Klampok,buah_tahunan,Jeruk Besar,2018,0,ton
Purwareja Klampok,buah_tahunan,Pisang,2018,1247.8,ton
Purwareja Klampok,buah_tahunan,Pepaya,2018,33.4,ton
Purwareja Klampok,buah_tahunan,Salak,2018,0,ton
Purwareja Klampok,buah_tahunan,Jeruk Siam,2018,0,ton
Purwareja Klampok,sayuran,Bawang Merah,2019,0,ton
Purwareja Klampok,sayuran,Cabai Besar,2019,0,ton
Purwareja Klampok,sayuran,Kentang,2019,0,ton
Purwareja Klampok,sayuran,Kubis,2019,0,ton
Purwareja Klampok,sayuran,Petsai,2019,0,ton
Purwareja Klampok,sayuran,Tomat,2019,0,ton
Purwareja Klampok,sayuran,Bawang Putih,2019,0,ton
Purwareja Klampok,sayuran,Cabai Rawit,2019,0,ton
Purwareja Klampok,buah_tahunan,Mangga,2019,49.4,ton
Purwareja Klampok,buah_tahunan,Durian,2019,43.6,ton
Purwareja Klampok,buah_tahunan,Jeruk Besar,2019,0,ton
Purwareja Klampok,buah_tahunan,Pisang,2019,1211.1,ton
Purwareja Klampok,buah_tahunan,Pepaya,2019,26.1,ton
Purwareja Klampok,buah_tahunan,Salak,2019,0,ton
Purwareja Klampok,buah_tahunan,Jeruk Siam,2019,0,ton
Purwareja Klampok,tanaman_hias,Agloenema,2019,0,tangkai
Purwareja Klampok,tanaman_hias,Krisan,2019,0,tangkai
Purwareja Klampok,tanaman_hias,Mawar,2019,0,tangkai
Purwareja Klampok,tanaman_hias,Soka,2019,0,tangkai
Purwareja Klampok,biofarmaka,Jahe,2019,0,tangkai
Purwareja Klampok,biofarmaka,Laos,2019,0,tangkai
Purwareja Klampok,biofarmaka,Kencur,2019,0,tangkai
Purwareja Klampok,biofarmaka,Kunyit,2019,0,tangkai
Purwareja Klampok,sayuran,Bawang Merah,2020,0,ton
Purwareja Klampok,sayuran,Cabai Besar,2020,0,ton
Purwareja Klampok,sayuran,Kentang,2020,0,ton
Purwareja Klampok,sayuran,Kubis,2020,0,ton
Purwareja Klampok,sayuran,Petsai,2020,0,ton
Purwareja Klampok,sayuran,Tomat,2020,0,ton
Purwareja Klampok,sayuran,Bawang Putih,2020,0,ton
Purwareja Klampok,sayuran,Cabai Rawit,2020,0,ton
Purwareja Klampok,buah_tahunan,Mangga,2020,71.3,ton
Purwareja Klampok,buah_tahunan,Durian,2020,66.2,ton
Purwareja Klampok,buah_tahunan,Jeruk Besar,2020,0,ton
Purwareja Klampok,buah_tahunan,Pisang,2020,678.8,ton
Purwareja Klampok,buah_tahunan,Pepaya,2020,51.3,ton
Purwareja Klampok,buah_tahunan,Salak,2020,0,ton
Purwareja Klampok,buah_tahunan,Jeruk Siam,2020,0,ton
Purwareja Klampok,tanaman_hias,Agloenema,2020,0,tangkai
Purwareja Klampok,tanaman_hias,Krisan,2020,0,tangkai
Purwareja Klampok,tanaman_hias,Mawar,2020,0,tangkai
Purwareja Klampok,tanaman_hias,Soka,2020,0,tangkai
Purwareja Klampok,biofarmaka,Jahe,2020,0,tangkai
Purwareja Klampok,biofarmaka,Laos,2020,0,tangkai
Purwareja Klampok,biofarmaka,Kencur,2020,0,tangkai
Purwareja Klampok,biofarmaka,Kunyit,2020,0,tangkai
Purwareja Klampok,sayuran,Bawang Merah,2021,0,ton
Purwareja Klampok,sayuran,Cabai Besar,2021,0,ton
Purwareja Klampok,sayuran,Kentang,2021,0,ton
Purwareja Klampok,sayuran,Kubis,2021,0,ton
Purwareja Klampok,sayuran,Petsai,2021,0,ton
Purwareja Klampok,sayuran,Tomat,2021,0,ton
Purwareja Klampok,sayuran,Bawang Putih,2021,0,ton
Purwareja Klampok,sayuran,Cabai Rawit,2021,0,ton
Purwareja Klampok,buah_tahunan,Mangga,2021,195.9,ton
Purwareja Klampok,buah_tahunan,Durian,2021,0,ton
Purwareja Klampok,buah_tahunan,Jeruk Besar,2021,0,ton
Purwareja Klampok,buah_tahunan,Pisang,2021,287.8,ton
Purwareja Klampok,buah_tahunan,Pepaya,2021,57.9,ton
Purwareja Klampok,buah_tahunan,Salak,2021,0,ton
Purwareja Klampok,buah_tahunan,Jeruk Siam,2021,0,ton
Purwareja Klampok,tanaman_hias,Agloenema,2021,0,tangkai
Purwareja Klampok,tanaman_hias,Krisan,2021,0,tangkai
Purwareja Klampok,tanaman_hias,Mawar,2021,0,tangkai
Purwareja Klampok,tanaman_hias,Soka,2021,0,tangkai
Purwareja Klampok,biofarmaka,Jahe,2021,0,tangkai
Purwareja Klampok,biofarmaka,Laos,2021,0,tangkai
Purwareja Klampok,biofarmaka,Kencur,2021,0,tangkai
Purwareja Klampok,biofarmaka,Kunyit,2021,0,tangkai
Purwareja Klampok,sayuran,Bawang Merah,2022,0,ton
Purwareja Klampok,sayuran,Cabai Besar,2022,0,ton
Purwareja Klampok,sayuran,Kentang,2022,0,ton
Purwareja Klampok,sayuran,Kubis,2022,0,ton
Purwareja Klampok,sayuran,Petsai,2022,0,ton
Purwareja Klampok,sayuran,Tomat,2022,0,ton
Purwareja Klampok,sayuran,Bawang Putih,2022,0,ton
Purwareja Klampok,sayuran,Cabai Rawit,2022,0,ton
Purwareja Klampok,buah_tahunan,Mangga,2022,21.5,ton
Purwareja Klampok,buah_tahunan,Durian,2022,7.5,ton
Purwareja Klampok,buah_tahunan,Jeruk Besar,2022,0,ton
Purwareja Klampok,buah_tahunan,Pisang,2022,45.5,ton
Purwareja Klampok,buah_tahunan,Pepaya,2022,53,ton
Purwareja Klampok,buah_tahunan,Salak,2022,0,ton
Purwareja Klampok,buah_tahunan,Jeruk Siam,2022,0,ton
Purwareja Klampok,tanaman_hias,Agloenema,2022,0,tangkai
Purwareja Klampok,tanaman_hias,Krisan,2022,0,tangkai
Purwareja Klampok,tanaman_hias,Mawar,2022,0,tangkai
Purwareja Klampok,tanaman_hias,Soka,2022,0,tangkai
Purwareja Klampok,biofarmaka,Jahe,2022,0,tangkai
Purwareja Klampok,biofarmaka,Laos,2022,0,tangkai
Purwareja Klampok,biofarmaka,Kencur,2022,0,tangkai
Purwareja Klampok,biofarmaka,Kunyit,2022,0,tangkai
Purwareja Klampok,sayuran,Bawang Merah,2023,0,ton
Purwareja Klampok,sayuran,Cabai Besar,2023,0,ton
Purwareja Klampok,sayuran,Kentang,2023,0,ton
Purwareja Klampok,sayuran,Kubis,2023,0,ton
Purwareja Klampok,sayuran,Petsai,2023,0,ton
Purwareja Klampok,sayuran,Tomat,2023,0,ton
Purwareja Klampok,sayuran,Bawang Putih,2023,0,ton
Purwareja Klampok,sayuran,Cabai Rawit,2023,0,ton
Purwareja Klampok,buah_tahunan,Mangga,2023,96.1,ton
Purwareja Klampok,buah_tahunan,Durian,2023,3.9,ton
Purwareja Klampok,buah_tahunan,Pisang,2023,47.71,ton
Purwareja Klampok,buah_tahunan,Pepaya,2023,7.11,ton
Purwareja Klampok,buah_tahunan,Salak,2023,0,ton
Purwareja Klampok,buah_tahunan,Jeruk Siam,2023,0,ton
Purwareja Klampok,tanaman_hias,Agloenema,2023,0,tangkai
Purwareja Klampok,tanaman_hias,Krisan,2023,0,tangkai
Purwareja Klampok,tanaman_hias,Mawar,2023,0,tangkai
Purwareja Klampok,tanaman_hias,Soka,2023,0,tangkai
Purwareja Klampok,biofarmaka,Jahe,2023,0,tangkai
Purwareja Klampok,biofarmaka,Laos,2023,0,tangkai
Purwareja Klampok,biofarmaka,Kencur,2023,0,tangkai
