Kecamatan,Kelompok,Komoditas,Tahun,Nilai,Satuan
Pagentan,sayuran,Cabai Rawit,2023,285,ha
Pagentan,tanaman_hias,Agloenema,2023,0,m2
Pagentan,tanaman_hias,Krisan,2023,0,m2
Pagentan,tanaman_hias,Mawar,2023,0,m2
Pagentan,tanaman_hias,Soka,2023,0,m2
Pagentan,biofarmaka,Jahe,2023,155583,m2
Pagentan,biofarmaka,Laos,2023,0,m2
Pagentan,biofarmaka,Kencur,2023,5272,m2
Pagentan,biofarmaka,Kunyit,2023,11450,m2
Pagentan,sayuran,Bawang Merah,2024,0,ha
Pagentan,sayuran,Cabai Besar,2024,944,ha
Pagentan,sayuran,Kentang,2024,0,ha
Pagentan,sayuran,Kubis,2024,94,ha
Pagentan,sayuran,Petsai,2024,74,ha
Pagentan,sayuran,Tomat,2024,293,ha
Pagentan,sayuran,Bawang Putih,2024,0,ha
Pagentan,sayuran,Cabai Rawit,2024,636,ha
Pagentan,tanaman_hias,Mawar,2024,0,m2
Pagentan,tanaman_hias,Soka,2024,0,m2
Pagentan,biofarmaka,Jahe,2024,219375,m2
Pagentan,biofarmaka,Laos,2024,0,m2
Pagentan,biofarmaka,Kencur,2024,65500,m2
Pagentan,biofarmaka,Kunyit,2024,89000,m2
Pandanarum,sayuran,Bawang Merah,2017,0,ha
Pandanarum,sayuran,Cabai Besar,2017,0,ha
Pandanarum,sayuran,Kentang,2017,0,ha
Pandanarum,sayuran,Kubis,2017,0,ha
Pandanarum,sayuran,Petsai,2017,0,ha
Pandanarum,sayuran,Tomat,2017,0,ha
Pandanarum,sayuran,Bawang Putih,2017,0,ha
Pandanarum,sayuran,Cabai Rawit,2017,0,ha
Pandanarum,sayuran,Bawang Merah,2018,0,ha
Pandanarum,sayuran,Cabai Besar,2018,13,ha
Pandanarum,sayuran,Kentang,2018,0,ha
Pandanarum,sayuran,Kubis,2018,0,ha
Pandanarum,sayuran,Petsai,2018,0,ha
Pandanarum,sayuran,Tomat,2018,0,ha
Pandanarum,sayuran,Bawang Putih,2018,0,ha
Pandanarum,sayuran,Cabai Rawit,2018,8,ha
Pandanarum,sayuran,Bawang Merah,2019,0,ha
Pandanarum,sayuran,Cabai Besar,2019,8,ha
Pandanarum,sayuran,Kentang,2019,0,ha
Pandanarum,sayuran,Kubis,2019,6,ha
Pandanarum,sayuran,Petsai,2019,0,ha
Pandanarum,sayuran,Tomat,2019,0,ha
Pandanarum,sayuran,Bawang Putih,2019,0,ha
Pandanarum,sayuran,Cabai Rawit,2019,16,ha
Pandanarum,tanaman_hias,Agloenema,2019,0,m2
Pandanarum,tanaman_hias,Krisan,2019,0,m2
Pandanarum,tanaman_hias,Mawar,2019,0,m2
Pandanarum,tanaman_hias,Soka,2019,0,m2
Pandanarum,biofarmaka,Jahe,2019,0,m2
Pandanarum,biofarmaka,Laos,2019,0,m2
Pandanarum,biofarmaka,Kencur,2019,0,m2
Pandanarum,biofarmaka,Kunyit,2019,0,m2
Pandanarum,sayuran,Bawang Merah,2020,0,ha
Pandanarum,sayuran,Cabai Besar,2020,29,ha
Pandanarum,sayuran,Kentang,2020,0,ha
Pandanarum,sayuran,Kubis,2020,0,ha
Pandanarum,sayuran,Petsai,2020,0,ha
Pandanarum,sayuran,Tomat,2020,0,ha
Pandanarum,sayuran,Bawang Putih,2020,0,ha
Pandanarum,sayuran,Cabai Rawit,2020,23,ha
Pandanarum,tanaman_hias,Agloenema,2020,0,m2
Pandanarum,tanaman_hias,Krisan,2020,0,m2
Pandanarum,tanaman_hias,Mawar,2020,0,m2
Pandanarum,tanaman_hias,Soka,2020,0,m2
Pandanarum,biofarmaka,Jahe,2020,0,m2
Pandanarum,biofarmaka,Laos,2020,0,m2
Pandanarum,biofarmaka,Kencur,2020,0,m2
Pandanarum,biofarmaka,Kunyit,2020,0,m2
Pandanarum,sayuran,Bawang Merah,2021,0,ha
Pandanarum,sayuran,Cabai Besar,2021,14,ha
Pandanarum,sayuran,Kentang,2021,0,ha
Pandanarum,sayuran,Kubis,2021,0,ha
Pandanarum,sayuran,Petsai,2021,0,ha
Pandanarum,sayuran,Tomat,2021,0,ha
Pandanarum,sayuran,Bawang Putih,2021,0,ha
Pandanarum,sayuran,Cabai Rawit,2021,17,ha
Pandanarum,tanaman_hias,Agloenema,2021,0,m2
Pandanarum,tanaman_hias,Krisan,2021,0,m2
Pandanarum,tanaman_hias,Mawar,2021,0,m2
Pandanarum,tanaman_hias,Soka,2021,0,m2
Pandanarum,biofarmaka,Jahe,2021,0,m2
Pandanarum,biofarmaka,Laos,2021,0,m2
Pandanarum,biofarmaka,Kencur,2021,0,m2
Pandanarum,biofarmaka,Kunyit,2021,0,m2
Pandanarum,sayuran,Bawang Merah,2022,0,ha
Pandanarum,sayuran,Cabai Besar,2022,16,ha
Pandanarum,sayuran,Kentang,2022,0,ha
Pandanarum,sayuran,Kubis,2022,0,ha
Pandanarum,sayuran,Petsai,2022,0,ha
Pandanarum,sayuran,Tomat,2022,1,ha
Pandanarum,sayuran,Bawang Putih,2022,0,ha
Pandanarum,sayuran,Cabai Rawit,2022,17,ha
Pandanarum,tanaman_hias,Agloenema,2022,0,m2
Pandanarum,tanaman_hias,Krisan,2022,0,m2
Pandanarum,tanaman_hias,Mawar,2022,0,m2
Pandanarum,tanaman_hias,Soka,2022,0,m2
Pandanarum,biofarmaka,Jahe,2022,0,m2
Pandanarum,biofarmaka,Laos,2022,0,m2
Pandanarum,biofarmaka,Kencur,2022,0,m2
Pandanarum,biofarmaka,Kunyit,2022,0,m2
Pandanarum,sayuran,Cabai Besar,2023,15,ha
Pandanarum,sayuran,Kentang,2023,0,ha
Pandanarum,sayuran,Tomat,2023,0,ha
Pandanarum,sayuran,Bawang Putih,2023,0,ha
Pandanarum,sayuran,Cabai Rawit,2023,5,ha
Pandanarum,tanaman_hias,Agloenema,2023,0,m2
Pandanarum,tanaman_hias,Krisan,2023,0,m2
Pandanarum,tanaman_hias,Mawar,2023,0,m2
Pandanarum,tanaman_hias,Soka,2023,0,m2
Pandanarum,biofarmaka,Jahe,2023,0,m2
Pandanarum,biofarmaka,Laos,2023,0,m2
Pandanarum,biofarmaka,Kencur,2023,0,m2
Pandanarum,biofarmaka,Kunyit,2023,0,m2
Pandanarum,sayuran,Bawang Merah,2024,0,ha
Pandanarum,sayuran,Cabai Besar,2024,115,ha
Pandanarum,sayuran,Kentang,2024,0,ha
Pandanarum,sayuran,Kubis,2024,0,ha
Pandanarum,sayuran,Petsai,2024,0,ha
Pandanarum,sayuran,Tomat,2024,0,ha
Pandanarum,sayuran,Bawang Putih,2024,0,ha
Pandanarum,sayuran,Cabai Rawit,2024,67.5,ha
Pandanarum,tanaman_hias,Mawar,2024,0,m2
Pandanarum,tanaman_hias,Soka,2024,0,m2
Pandanarum,biofarmaka,Jahe,2024,0,m2
Pandanarum,biofarmaka,Laos,2024,0,m2
Pandanarum,biofarmaka,Kencur,2024,0,m2
Pandanarum,biofarmaka,Kunyit,2024,0,m2
Pejawaran,sayuran,Bawang Merah,2017,0,ha
Pejawaran,sayuran,Cabai Besar,2017,0,ha
Pejawaran,sayuran,Kentang,2017,2615,ha
Pejawaran,sayuran,Kubis,2017,492,ha
Pejawaran,sayuran,Petsai,2017,0,ha
Pejawaran,sayuran,Tomat,2017,123,ha
Pejawaran,sayuran,Bawang Putih,2017,0,ha
Pejawaran,sayuran,Cabai Rawit,2017,0,ha
Pejawaran,sayuran,Bawang Merah,2018,0,ha
Pejawaran,sayuran,Cabai Besar,2018,417,ha
Pejawaran,sayuran,Kentang,2018,2515,ha
Pejawaran,sayuran,Kubis,2018,556,ha
Pejawaran,sayuran,Petsai,2018,0,ha
Pejawaran,sayuran,Tomat,2018,169,ha
Pejawaran,sayuran,Bawang Putih,2018,0,ha
Pejawaran,sayuran,Cabai Rawit,2018,1113,ha
Pejawaran,sayuran,Bawang Merah,2019,0,ha
Pejawaran,sayuran,Cabai Besar,2019,326,ha
Pejawaran,sayuran,Kentang,2019,2284,ha
Pejawaran,sayuran,Kubis,2019,508,ha
Pejawaran,sayuran,Petsai,2019,245,ha
Pejawaran,sayuran,Tomat,2019,155,ha
Pejawaran,sayuran,Bawang Putih,2019,39,ha
Pejawaran,sayuran,Cabai Rawit,2019,1430,ha
Pejawaran,tanaman_hias,Agloenema,2019,0,m2
Pejawaran,tanaman_hias,Krisan,2019,0,m2
Pejawaran,tanaman_hias,Mawar,2019,0,m2
Pejawaran,tanaman_hias,Soka,2019,0,m2
Pejawaran,biofarmaka,Jahe,2019,2700,m2
Pejawaran,biofarmaka,Laos,2019,2150,m2
Pejawaran,biofarmaka,Kencur,2019,0,m2
Pejawaran,biofarmaka,Kunyit,2019,2500,m2
Pejawaran,sayuran,Bawang Merah,2020,0,ha
Pejawaran,sayuran,Cabai Besar,2020,428,ha
Pejawaran,sayuran,Kentang,2020,2348,ha
Pejawaran,sayuran,Kubis,2020,799,ha
Pejawaran,sayuran,Petsai,2020,224,ha
Pejawaran,sayuran,Tomat,2020,202,ha
Pejawaran,sayuran,Bawang Putih,2020,66,ha
Pejawaran,sayuran,Cabai Rawit,2020,1351,ha
Pejawaran,tanaman_hias,Agloenema,2020,0,m2
Pejawaran,tanaman_hias,Krisan,2020,0,m2
Pejawaran,tanaman_hias,Mawar,2020,0,m2
Pejawaran,tanaman_hias,Soka,2020,0,m2
Pejawaran,biofarmaka,Jahe,2020,4100,m2
Pejawaran,biofarmaka,Laos,2020,2200,m2
Pejawaran,biofarmaka,Kencur,2020,0,m2
Pejawaran,biofarmaka,Kunyit,2020,2550,m2
Pejawaran,sayuran,Bawang Merah,2021,0,ha
Pejawaran,sayuran,Cabai Besar,2021,451,ha
Pejawaran,sayuran,Kentang,2021,2303,ha
Pejawaran,sayuran,Kubis,2021,668,ha
Pejawaran,sayuran,Petsai,2021,198,ha
Pejawaran,sayuran,Tomat,2021,189,ha
Pejawaran,sayuran,Bawang Putih,2021,48,ha
Pejawaran,sayuran,Cabai Rawit,2021,1148,ha
Pejawaran,tanaman_hias,Agloenema,2021,0,m2
Pejawaran,tanaman_hias,Krisan,2021,0,m2
Pejawaran,tanaman_hias,Mawar,2021,0,m2
Pejawaran,tanaman_hias,Soka,2021,0,m2
Pejawaran,biofarmaka,Jahe,2021,2450,m2
Pejawaran,biofarmaka,Laos,2021,1700,m2
Pejawaran,biofarmaka,Kencur,2021,0,m2
Pejawaran,biofarmaka,Kunyit,2021,2050,m2
Pejawaran,sayuran,Bawang Merah,2022,0,ha
Pejawaran,sayuran,Cabai Besar,2022,618,ha
Pejawaran,sayuran,Kentang,2022,2415,ha
Pejawaran,sayuran,Kubis,2022,708,ha
Pejawaran,sayuran,Petsai,2022,258,ha
Pejawaran,sayuran,Tomat,2022,213,ha
Pejawaran,sayuran,Bawang Putih,2022,0,ha
Pejawaran,sayuran,Cabai Rawit,2022,1951,ha
Pejawaran,tanaman_hias,Agloenema,2022,0,m2
Pejawaran,tanaman_hias,Krisan,2022,0,m2
Pejawaran,tanaman_hias,Mawar,2022,0,m2
Pejawaran,tanaman_hias,Soka,2022,0,m2
Pejawaran,biofarmaka,Jahe,2022,3800,m2
Pejawaran,biofarmaka,Laos,2022,1200,m2
Pejawaran,biofarmaka,Kencur,2022,0,m2
Pejawaran,biofarmaka,Kunyit,2022,1550,m2
Pejawaran,sayuran,Cabai Besar,2023,631,ha
Pejawaran,sayuran,Kentang,2023,1313,ha
Pejawaran,sayuran,Kubis,2023,689,ha
Pejawaran,sayuran,Petsai,2023,186,ha
Pejawaran,sayuran,Tomat,2023,198,ha
Pejawaran,sayuran,Bawang Putih,2023,0,ha
Pejawaran,sayuran,Cabai Rawit,2023,1636,ha
Pejawaran,tanaman_hias,Agloenema,2023,0,m2
Pejawaran,tanaman_hias,Krisan,2023,0,m2
Pejawaran,tanaman_hias,Mawar,2023,0,m2
Pejawaran,tanaman_hias,Soka,2023,0,m2
Pejawaran,biofarmaka,Jahe,2023,3440,m2
Pejawaran,biofarmaka,Laos,2023,430,m2
Pejawaran,biofarmaka,Kencur,2023,0,m2
Pejawaran,biofarmaka,Kunyit,2023,1190,m2
Pejawaran,sayuran,Bawang Merah,2024,0,ha
Pejawaran,sayuran,Cabai Besar,2024,910,ha
Pejawaran,sayuran,Kentang,2024,1326,ha
Pejawaran,sayuran,Kubis,2024,242,ha
Pejawaran,sayuran,Petsai,2024,94,ha
Pejawaran,sayuran,Tomat,2024,707,ha
Pejawaran,sayuran,Bawang Putih,2024,0,ha
Pejawaran,sayuran,Cabai Rawit,2024,3105,ha
Pejawaran,tanaman_hias,Mawar,2024,0,m2
Pejawaran,tanaman_hias,Soka,2024,0,m2
Pejawaran,biofarmaka,Jahe,2024,1650,m2
Pejawaran,biofarmaka,Laos,2024,530,m2
Pejawaran,biofarmaka,Kencur,2024,0,m2
Pejawaran,biofarmaka,Kunyit,2024,1130,m2
Punggelan,sayuran,Bawang Merah,2017,0,ha
Punggelan,sayuran,Cabai Besar,2017,0,ha
Punggelan,sayuran,Kentang,2017,0,ha
Punggelan,sayuran,Kubis,2017,0,ha
Punggelan,sayuran,Petsai,2017,0,ha
Punggelan,sayuran,Tomat,2017,0,ha
Punggelan,sayuran,Bawang Putih,2017,0,ha
Punggelan,sayuran,Cabai Rawit,2017,0,ha
Punggelan,sayuran,Bawang Merah,2018,0,ha
Punggelan,sayuran,Cabai Besar,2018,0,ha
Punggelan,sayuran,Kentang,2018,0,ha
Punggelan,sayuran,Kubis,2018,0,ha
Punggelan,sayuran,Petsai,2018,0,ha
Punggelan,sayuran,Tomat,2018,0,ha
Punggelan,sayuran,Bawang Putih,2018,0,ha
Punggelan,sayuran,Cabai Rawit,2018,0,ha
Punggelan,sayuran,Bawang Merah,2019,0,ha
Punggelan,sayuran,Cabai Besar,2019,0,ha
Punggelan,sayuran,Kentang,2019,0,ha
Punggelan,sayuran,Kubis,2019,0,ha
Punggelan,sayuran,Petsai,2019,0,ha
Punggelan,sayuran,Tomat,2019,0,ha
Punggelan,sayuran,Bawang Putih,2019,0,ha
Punggelan,sayuran,Cabai Rawit,2019,0,ha
Punggelan,tanaman_hias,Agloenema,2019,0,m2
Punggelan,tanaman_hias,Krisan,2019,0,m2
Punggelan,tanaman_hias,Mawar,2019,0,m2
Punggelan,tanaman_hias,Soka,2019,0,m2
Punggelan,biofarmaka,Jahe,2019,0,m2
Punggelan,biofarmaka,Laos,2019,0,m2
Punggelan,biofarmaka,Kencur,2019,0,m2
Punggelan,biofarmaka,Kunyit,2019,0,m2
Punggelan,sayuran,Bawang Merah,2020,0,ha
Punggelan,sayuran,Cabai Besar,2020,0,ha
Punggelan,sayuran,Kentang,2020,0,ha
Punggelan,sayuran,Kubis,2020,0,ha
Punggelan,sayuran,Petsai,2020,0,ha
Punggelan,sayuran,Tomat,2020,0,ha
Punggelan,sayuran,Bawang Putih,2020,0,ha
Punggelan,sayuran,Cabai Rawit,2020,0,ha
Punggelan,tanaman_hias,Agloenema,2020,0,m2
Punggelan,tanaman_hias,Krisan,2020,0,m2
Punggelan,tanaman_hias,Mawar,2020,0,m2
Punggelan,tanaman_hias,Soka,2020,0,m2
Punggelan,biofarmaka,Jahe,2020,10000,m2
Punggelan,biofarmaka,Laos,2020,0,m2
Punggelan,biofarmaka,Kencur,2020,0,m2
Punggelan,biofarmaka,Kunyit,2020,0,m2
Punggelan,sayuran,Bawang Merah,2021,0,ha
Punggelan,sayuran,Cabai Besar,2021,1,ha
Punggelan,sayuran,Kentang,2021,0,ha
Punggelan,sayuran,Kubis,2021,0,ha
Punggelan,sayuran,Petsai,2021,0,ha
Punggelan,sayuran,Tomat,2021,0,ha
Punggelan,sayuran,Bawang Putih,2021,0,ha
Punggelan,sayuran,Cabai Rawit,2021,0,ha
Punggelan,tanaman_hias,Agloenema,2021,0,m2
Punggelan,tanaman_hias,Krisan,2021,0,m2
Punggelan,tanaman_hias,Mawar,2021,0,m2
Punggelan,tanaman_hias,Soka,2021,0,m2
Punggelan,biofarmaka,Jahe,2021,15000,m2
Punggelan,biofarmaka,Laos,2021,0,m2
Punggelan,biofarmaka,Kencur,2021,0,m2
Punggelan,biofarmaka,Kunyit,2021,0,m2
Punggelan,sayuran,Bawang Merah,2022,0,ha
Punggelan,sayuran,Cabai Besar,2022,0,ha
Punggelan,sayuran,Kentang,2022,0,ha
Punggelan,sayuran,Kubis,2022,0,ha
Punggelan,sayuran,Petsai,2022,0,ha
Punggelan,sayuran,Tomat,2022,0,ha
Punggelan,sayuran,Bawang Putih,2022,0,ha
Punggelan,sayuran,Cabai Rawit,2022,2,ha
Punggelan,tanaman_hias,Agloenema,2022,0,m2
Punggelan,tanaman_hias,Krisan,2022,0,m2
Punggelan,tanaman_hias,Mawar,2022,0,m2
Punggelan,tanaman_hias,Soka,2022,0,m2
Punggelan,biofarmaka,Jahe,2022,1000,m2
Punggelan,biofarmaka,Laos,2022,470,m2
Punggelan,biofarmaka,Kencur,2022,0,m2
Punggelan,biofarmaka,Kunyit,2022,0,m2
Punggelan,sayuran,Cabai Besar,2023,0,ha
Punggelan,sayuran,Kentang,2023,0,ha
Punggelan,sayuran,Tomat,2023,0,ha
Punggelan,sayuran,Bawang Putih,2023,0,ha
Punggelan,sayuran,Cabai Rawit,2023,1,ha
Punggelan,tanaman_hias,Agloenema,2023,0,m2
Punggelan,tanaman_hias,Krisan,2023,0,m2
Punggelan,tanaman_hias,Mawar,2023,0,m2
Punggelan,tanaman_hias,Soka,2023,0,m2
Punggelan,biofarmaka,Jahe,2023,0,m2
Punggelan,biofarmaka,Laos,2023,1000,m2
Punggelan,biofarmaka,Kencur,2023,0,m2
Punggelan,biofarmaka,Kunyit,2023,0,m2
Punggelan,sayuran,Bawang Merah,2024,0,ha
Punggelan,sayuran,Cabai Besar,2024,0,ha
Punggelan,sayuran,Kentang,2024,0,ha
Punggelan,sayuran,Kubis,2024,0,ha
Punggelan,sayuran,Petsai,2024,0,ha
Punggelan,sayuran,Tomat,2024,2,ha
Punggelan,sayuran,Bawang Putih,2024,0,ha
Punggelan,sayuran,Cabai Rawit,2024,7,ha
Punggelan,tanaman_hias,Mawar,2024,0,m2
Punggelan,tanaman_hias,Soka,2024,0,m2
Punggelan,biofarmaka,Jahe,2024,400,m2
Punggelan,biofarmaka,Laos,2024,0,m2
Punggelan,biofarmaka,Kencur,2024,220,m2
Punggelan,biofarmaka,Kunyit,2024,150,m2
Purwanegara,sayuran,Bawang Merah,2017,0,ha
Purwanegara,sayuran,Cabai Besar,2017,0,ha
Purwanegara,sayuran,Kentang,2017,0,ha
Purwanegara,sayuran,Kubis,2017,0,ha
Purwanegara,sayuran,Petsai,2017,0,ha
Purwanegara,sayuran,Tomat,2017,8,ha
Purwanegara,sayuran,Bawang Putih,2017,0,ha
Purwanegara,sayuran,Cabai Rawit,2017,0,ha
Purwanegara,sayuran,Bawang Merah,2018,0,ha
Purwanegara,sayuran,Cabai Besar,2018,598,ha
Purwanegara,sayuran,Kentang,2018,0,ha
Purwanegara,sayuran,Kubis,2018,0,ha
Purwanegara,sayuran,Petsai,2018,0,ha
Purwanegara,sayuran,Tomat,2018,14,ha
Purwanegara,sayuran,Bawang Putih,2018,0,ha
Purwanegara,sayuran,Cabai Rawit,2018,22,ha
Purwanegara,sayuran,Bawang Merah,2019,12,ha
Purwanegara,sayuran,Cabai Besar,2019,891,ha
Purwanegara,sayuran,Kentang,2019,0,ha
Purwanegara,sayuran,Kubis,2019,0,ha
Purwanegara,sayuran,Petsai,2019,0,ha
Purwanegara,sayuran,Tomat,2019,49,ha
Purwanegara,sayuran,Bawang Putih,2019,0,ha
Purwanegara,sayuran,Cabai Rawit,2019,47,ha
Purwanegara,tanaman_hias,Agloenema,2019,0,m2
Purwanegara,tanaman_hias,Krisan,2019,0,m2
Purwanegara,tanaman_hias,Mawar,2019,0,m2
Purwanegara,tanaman_hias,Soka,2019,0,m2
Purwanegara,biofarmaka,Jahe,2019,21200,m2
Purwanegara,biofarmaka,Laos,2019,4300,m2
Purwanegara,biofarmaka,Kencur,2019,4200,m2
Purwanegara,biofarmaka,Kunyit,2019,2500,m2
Purwanegara,sayuran,Bawang Merah,2020,3,ha
Purwanegara,sayuran,Cabai Besar,2020,782,ha
Purwanegara,sayuran,Kentang,2020,0,ha
Purwanegara,sayuran,Kubis,2020,0,ha
Purwanegara,sayuran,Petsai,2020,0,ha
Purwanegara,sayuran,Tomat,2020,35,ha
Purwanegara,sayuran,Bawang Putih,2020,0,ha
Purwanegara,sayuran,Cabai Rawit,2020,38,ha
Purwanegara,tanaman_hias,Agloenema,2020,0,m2
Purwanegara,tanaman_hias,Krisan,2020,0,m2
Purwanegara,tanaman_hias,Mawar,2020,0,m2
Purwanegara,tanaman_hias,Soka,2020,0,m2
Purwanegara,biofarmaka,Jahe,2020,0,m2
Purwanegara,biofarmaka,Laos,2020,1500,m2
Purwanegara,biofarmaka,Kencur,2020,5600,m2
Purwanegara,biofarmaka,Kunyit,2020,2250,m2
Purwanegara,sayuran,Bawang Merah,2021,3,ha
Purwanegara,sayuran,Cabai Besar,2021,528,ha
Purwanegara,sayuran,Kentang,2021,0,ha
Purwanegara,sayuran,Kubis,2021,0,ha
Purwanegara,sayuran,Petsai,2021,0,ha
Purwanegara,sayuran,Tomat,2021,17,ha
Purwanegara,sayuran,Bawang Putih,2021,0,ha
Purwanegara,sayuran,Cabai Rawit,2021,16,ha
Purwanegara,tanaman_hias,Agloenema,2021,0,m2
Purwanegara,tanaman_hias,Krisan,2021,0,m2
Purwanegara,tanaman_hias,Mawar,2021,0,m2
Purwanegara,tanaman_hias,Soka,2021,0,m2
Purwanegara,biofarmaka,Jahe,2021,11500,m2
Purwanegara,biofarmaka,Laos,2021,4200,m2
Purwanegara,biofarmaka,Kencur,2021,3500,m2
Purwanegara,biofarmaka,Kunyit,2021,3200,m2
Purwanegara,sayuran,Bawang Merah,2022,2,ha
Purwanegara,sayuran,Cabai Besar,2022,639,ha
Purwanegara,sayuran,Kentang,2022,0,ha
Purwanegara,sayuran,Kubis,2022,0,ha
Purwanegara,sayuran,Petsai,2022,0,ha
Purwanegara,sayuran,Tomat,2022,26,ha
Purwanegara,sayuran,Bawang Putih,2022,0,ha
Purwanegara,sayuran,Cabai Rawit,2022,38,ha
Purwanegara,tanaman_hias,Agloenema,2022,0,m2
Purwanegara,tanaman_hias,Krisan,2022,0,m2
Purwanegara,tanaman_hias,Mawar,2022,0,m2
Purwanegara,tanaman_hias,Soka,2022,0,m2
Purwanegara,biofarmaka,Jahe,2022,0,m2
Purwanegara,biofarmaka,Laos,2022,0,m2
Purwanegara,biofarmaka,Kencur,2022,0,m2
Purwanegara,biofarmaka,Kunyit,2022,0,m2
Purwanegara,sayuran,Bawang Merah,2023,9,ha
Purwanegara,sayuran,Cabai Besar,2023,353,ha
Purwanegara,sayuran,Kentang,2023,0,ha
Purwanegara,sayuran,Tomat,2023,13,ha
Purwanegara,sayuran,Bawang Putih,2023,0,ha
Purwanegara,sayuran,Cabai Rawit,2023,43,ha
Purwanegara,tanaman_hias,Agloenema,2023,0,m2
Purwanegara,tanaman_hias,Krisan,2023,0,m2
Purwanegara,tanaman_hias,Mawar,2023,0,m2
Purwanegara,tanaman_hias,Soka,2023,0,m2
Purwanegara,biofarmaka,Jahe,2023,0,m2
Purwanegara,biofarmaka,Laos,2023,0,m2
Purwanegara,biofarmaka,Kencur,2023,0,m2
Purwanegara,biofarmaka,Kunyit,2023,0,m2
Purwanegara,sayuran,Bawang Merah,2024,0,ha
Purwanegara,sayuran,Cabai Besar,2024,144.7,ha
Purwanegara,sayuran,Kentang,2024,0,ha
Purwanegara,sayuran,Kubis,2024,0,ha
Purwanegara,sayuran,Petsai,2024,0,ha
Purwanegara,sayuran,Tomat,2024,14.5,ha
Purwanegara,sayuran,Bawang Putih,2024,0,ha
Purwanegara,sayuran,Cabai Rawit,2024,382.5,ha
Purwanegara,tanaman_hias,Mawar,2024,0,m2
Purwanegara,tanaman_hias,Soka,2024,0,m2
Purwanegara,biofarmaka,Jahe,2024,3500,m2
Purwanegara,biofarmaka,Laos,2024,0,m2
Purwanegara,biofarmaka,Kencur,2024,3000,m2
Purwanegara,biofarmaka,Kunyit,2024,0,m2
Purwareja Klampok,sayuran,Bawang Merah,2017,0,ha
Purwareja Klampok,sayuran,Cabai Besar,2017,0,ha
Purwareja Klampok,sayuran,Kentang,2017,0,ha
Purwareja Klampok,sayuran,Kubis,2017,0,ha
Purwareja Klampok,sayuran,Petsai,2017,0,ha
Purwareja Klampok,sayuran,Tomat,2017,0,ha
Purwareja Klampok,sayuran,Bawang Putih,2017,0,ha
Purwareja Klampok,sayuran,Cabai Rawit,2017,0,ha
Purwareja Klampok,sayuran,Bawang Merah,2018,0,ha
Purwareja Klampok,sayuran,Cabai Besar,2018,0,ha
Purwareja Klampok,sayuran,Kentang,2018,0,ha
Purwareja Klampok,sayuran,Kubis,2018,0,ha
Purwareja Klampok,sayuran,Petsai,2018,0,ha
Purwareja Klampok,sayuran,Tomat,2018,0,ha
Purwareja Klampok,sayuran,Bawang Putih,2018,0,ha
Purwareja Klampok,sayuran,Cabai Rawit,2018,0,ha
Purwareja Klampok,sayuran,Bawang Merah,2019,0,ha
Purwareja Klampok,sayuran,Cabai Besar,2019,0,ha
Purwareja Klampok,sayuran,Kentang,2019,0,ha
Purwareja Klampok,sayuran,Kubis,2019,0,ha
Purwareja Klampok,sayuran,Petsai,2019,0,ha
Purwareja Klampok,sayuran,Tomat,2019,0,ha
Purwareja Klampok,sayuran,Bawang Putih,2019,0,ha
Purwareja Klampok,sayuran,Cabai Rawit,2019,0,ha
Purwareja Klampok,tanaman_hias,Agloenema,2019,0,m2
Purwareja Klampok,tanaman_hias,Krisan,2019,0,m2
Purwareja Klampok,tanaman_hias,Mawar,2019,0,m2
Purwareja Klampok,tanaman_hias,Soka,2019,0,m2
Purwareja Klampok,biofarmaka,Jahe,2019,0,m2
Purwareja Klampok,biofarmaka,Laos,2019,0,m2
Purwareja Klampok,biofarmaka,Kencur,2019,0,m2
Purwareja Klampok,biofarmaka,Kunyit,2019,0,m2
Purwareja Klampok,sayuran,Bawang Merah,2020,0,ha
Purwareja Klampok,sayuran,Cabai Besar,2020,0,ha
Purwareja Klampok,sayuran,Kentang,2020,0,ha
Purwareja Klampok,sayuran,Kubis,2020,0,ha
Purwareja Klampok,sayuran,Petsai,2020,0,ha
Purwareja Klampok,sayuran,Tomat,2020,0,ha
Purwareja Klampok,sayuran,Bawang Putih,2020,0,ha
Purwareja Klampok,sayuran,Cabai Rawit,2020,0,ha
Purwareja Klampok,tanaman_hias,Agloenema,2020,0,m2
Purwareja Klampok,tanaman_hias,Krisan,2020,0,m2
Purwareja Klampok,tanaman_hias,Mawar,2020,0,m2
Purwareja Klampok,tanaman_hias,Soka,2020,0,m2
Purwareja Klampok,biofarmaka,Jahe,2020,0,m2
Purwareja Klampok,biofarmaka,Laos,2020,0,m2
Purwareja Klampok,biofarmaka,Kencur,2020,0,m2
Purwareja Klampok,biofarmaka,Kunyit,2020,0,m2
Purwareja Klampok,sayuran,Bawang Merah,2021,0,ha
Purwareja Klampok,sayuran,Cabai Besar,2021,0,ha
Purwareja Klampok,sayuran,Kentang,2021,0,ha
Purwareja Klampok,sayuran,Kubis,2021,0,ha
Purwareja Klampok,sayuran,Petsai,2021,0,ha
Purwareja Klampok,sayuran,Tomat,2021,0,ha
Purwareja Klampok,sayuran,Bawang Putih,2021,0,ha
Purwareja Klampok,sayuran,Cabai Rawit,2021,0,ha
Purwareja Klampok,tanaman_hias,Agloenema,2021,0,m2
Purwareja Klampok,tanaman_hias,Krisan,2021,0,m2
Purwareja Klampok,tanaman_hias,Mawar,2021,0,m2
